ts_utc,n_samples,n_out_of_range,solar_v_avg,solar_v_max,solar2_v_avg,solar2_v_max,battery_v_avg,battery_v_min,battery2_v_min,power_w_avg,power_w_max,temp_c_avg,current_a_avg,energy_wh,scaled_channels
2021-03-12T02:00:00Z,30.0,30.0,,,,,,,11.523,,,,,,battery2_v
2021-03-12T03:00:00Z,27.0,27.0,,,,,,,11.532,,,,,,battery2_v
2021-03-12T04:00:00Z,30.0,30.0,,,,,,,11.547,,,,,,battery2_v
2021-03-12T05:00:00Z,30.0,30.0,,,,,,,11.599,,,,,,battery2_v
2021-03-12T06:00:00Z,30.0,30.0,,,,,,,11.599,,,,,,battery2_v
2021-03-12T07:00:00Z,30.0,30.0,,,,,,,11.547,,,,,,battery2_v
2021-03-12T08:00:00Z,30.0,30.0,,,,,,,11.495,,,,,,battery2_v
2021-03-12T09:00:00Z,30.0,30.0,,,,,,,11.438,,,,,,battery2_v
2021-03-12T10:00:00Z,30.0,30.0,,,,,,,11.296,,,,,,battery2_v
2021-03-12T11:00:00Z,29.0,29.0,,,,,,,11.291,,,,,,battery2_v
2021-03-12T12:00:00Z,30.0,30.0,,,,,,,11.442,,,,,,battery2_v
2021-03-12T13:00:00Z,30.0,30.0,,,,,,,11.433,,,,,,battery2_v
2021-03-12T14:00:00Z,30.0,30.0,,,,,,,11.428,,,,,,battery2_v
2021-03-12T15:00:00Z,30.0,30.0,,,,,,,11.424,,,,,,battery2_v
2021-03-12T16:00:00Z,30.0,30.0,,,,,,,11.419,,,,,,battery2_v
2021-03-12T17:00:00Z,30.0,30.0,,,,,,,11.414,,,,,,battery2_v
2021-03-12T18:00:00Z,29.0,29.0,,,,,,,11.409,,,,,,battery2_v
2021-03-12T19:00:00Z,29.0,29.0,,,,,,,11.405,,,,,,battery2_v
2021-03-12T20:00:00Z,30.0,30.0,,,,,,,11.4,,,,,,battery2_v
2021-03-12T21:00:00Z,30.0,30.0,,,,,,,11.39,,,,,,battery2_v
2021-03-12T22:00:00Z,30.0,30.0,,,,,,,11.386,,,,,,battery2_v
2021-03-12T23:00:00Z,30.0,30.0,,,,,,,11.234,,,,,,battery2_v
2021-03-13T00:00:00Z,30.0,30.0,,,,,,,11.324,,,,,,battery2_v
2021-03-13T01:00:00Z,30.0,30.0,,,,,,,11.319,,,,,,battery2_v
2021-03-13T02:00:00Z,30.0,30.0,,,,,,,11.547,,,,,,battery2_v
2021-03-13T03:00:00Z,30.0,30.0,,,,,,,11.646,,,,,,battery2_v
2021-03-13T04:00:00Z,29.0,29.0,,,,,,,11.622,,,,,,battery2_v
2021-03-13T05:00:00Z,29.0,29.0,,,,,,,11.565,,,,,,battery2_v
2021-03-13T06:00:00Z,30.0,30.0,,,,,,,11.556,,,,,,battery2_v
2021-03-13T07:00:00Z,29.0,29.0,,,,,,,11.537,,,,,,battery2_v
2021-03-13T08:00:00Z,28.0,28.0,,,,,,,11.471,,,,,,battery2_v
2021-03-13T09:00:00Z,29.0,29.0,,,,,,,11.409,,,,,,battery2_v
2021-03-13T10:00:00Z,30.0,30.0,,,,,,,11.225,,,,,,battery2_v
2021-03-13T11:00:00Z,29.0,29.0,,,,,,,11.211,,,,,,battery2_v
2021-03-13T12:00:00Z,29.0,29.0,,,,,,,11.362,,,,,,battery2_v
2021-03-13T13:00:00Z,30.0,30.0,,,,,,,11.353,,,,,,battery2_v
2021-03-13T14:00:00Z,28.0,28.0,,,,,,,11.353,,,,,,battery2_v
2021-03-13T15:00:00Z,29.0,29.0,,,,,,,11.348,,,,,,battery2_v
2021-03-13T16:00:00Z,30.0,30.0,,,,,,,11.334,,,,,,battery2_v
2021-03-13T17:00:00Z,30.0,30.0,,,,,,,11.324,,,,,,battery2_v
2021-03-13T18:00:00Z,28.0,28.0,,,,,,,11.329,,,,,,battery2_v
2021-03-13T19:00:00Z,30.0,30.0,,,,,,,11.319,,,,,,battery2_v
2021-03-13T20:00:00Z,29.0,29.0,,,,,,,11.305,,,,,,battery2_v
2021-03-13T21:00:00Z,30.0,30.0,,,,,,,11.301,,,,,,battery2_v
2021-03-13T22:00:00Z,30.0,30.0,,,,,,,11.296,,,,,,battery2_v
2021-03-13T23:00:00Z,29.0,29.0,,,,,,,11.135,,,,,,battery2_v
2021-03-14T00:00:00Z,30.0,30.0,,,,,,,11.249,,,,,,battery2_v
2021-03-14T01:00:00Z,30.0,30.0,,,,,,,11.466,,,,,,battery2_v
2021-03-14T02:00:00Z,30.0,30.0,,,,,,,11.542,,,,,,battery2_v
2021-03-14T03:00:00Z,30.0,30.0,,,,,,,11.513,,,,,,battery2_v
2021-03-14T04:00:00Z,30.0,30.0,,,,,,,11.565,,,,,,battery2_v
2021-03-14T05:00:00Z,30.0,30.0,,,,,,,11.57,,,,,,battery2_v
2021-03-14T06:00:00Z,30.0,30.0,,,,,,,11.513,,,,,,battery2_v
2021-03-14T07:00:00Z,27.0,27.0,,,,,,,11.471,,,,,,battery2_v
2021-03-14T08:00:00Z,30.0,30.0,,,,,,,11.428,,,,,,battery2_v
2021-03-14T09:00:00Z,13.0,13.0,,,,,,,11.386,,,,,,battery2_v
2021-03-14T10:00:00Z,29.0,29.0,,,,,,,11.14,,,,,,battery2_v
2021-03-14T11:00:00Z,30.0,30.0,,,,,,,11.126,,,,,,battery2_v
2021-03-14T12:00:00Z,30.0,30.0,,,,,,,11.272,,,,,,battery2_v
2021-03-14T13:00:00Z,30.0,30.0,,,,,,,11.263,,,,,,battery2_v
2021-03-14T14:00:00Z,29.0,29.0,,,,,,,11.253,,,,,,battery2_v
2021-03-14T15:00:00Z,29.0,29.0,,,,,,,11.249,,,,,,battery2_v
2021-03-14T16:00:00Z,30.0,30.0,,,,,,,11.234,,,,,,battery2_v
2021-03-14T17:00:00Z,30.0,30.0,,,,,,,11.23,,,,,,battery2_v
2021-03-14T18:00:00Z,30.0,30.0,,,,,,,11.225,,,,,,battery2_v
2021-03-14T19:00:00Z,30.0,30.0,,,,,,,11.22,,,,,,battery2_v
2021-03-14T20:00:00Z,27.0,27.0,,,,,,,11.211,,,,,,battery2_v
2021-03-14T21:00:00Z,28.0,28.0,,,,,,,11.206,,,,,,battery2_v
2021-03-14T22:00:00Z,29.0,29.0,,,,,,,11.201,,,,,,battery2_v
2021-03-14T23:00:00Z,30.0,30.0,,,,,,,11.021,,,,,,battery2_v
2021-03-15T00:00:00Z,30.0,30.0,,,,,,,11.149,,,,,,battery2_v
2021-03-15T01:00:00Z,30.0,30.0,,,,,,,11.211,,,,,,battery2_v
2021-03-15T02:00:00Z,29.0,29.0,,,,,,,11.305,,,,,,battery2_v
2021-03-15T03:00:00Z,29.0,29.0,,,,,,,11.428,,,,,,battery2_v
2021-03-15T04:00:00Z,30.0,30.0,,,,,,,11.513,,,,,,battery2_v
2021-03-15T05:00:00Z,30.0,30.0,,,,,,,11.513,,,,,,battery2_v
2021-03-15T06:00:00Z,30.0,30.0,,,,,,,11.485,,,,,,battery2_v
2021-03-15T07:00:00Z,30.0,30.0,,,,,,,11.504,,,,,,battery2_v
2021-03-15T08:00:00Z,29.0,29.0,,,,,,,11.362,,,,,,battery2_v
2021-03-15T09:00:00Z,29.0,29.0,,,,,,,11.267,,,,,,battery2_v
2021-03-15T10:00:00Z,29.0,29.0,,,,,,,11.078,,,,,,battery2_v
2021-03-15T11:00:00Z,29.0,29.0,,,,,,,11.059,,,,,,battery2_v
2021-03-15T12:00:00Z,29.0,29.0,,,,,,,11.182,,,,,,battery2_v
2021-03-15T13:00:00Z,30.0,30.0,,,,,,,11.168,,,,,,battery2_v
2021-03-15T14:00:00Z,30.0,30.0,,,,,,,11.154,,,,,,battery2_v
2021-03-15T15:00:00Z,30.0,30.0,,,,,,,11.14,,,,,,battery2_v
2021-03-15T16:00:00Z,30.0,30.0,,,,,,,11.126,,,,,,battery2_v
2021-03-15T17:00:00Z,28.0,28.0,,,,,,,11.111,,,,,,battery2_v
2021-03-15T18:00:00Z,28.0,28.0,,,,,,,11.097,,,,,,battery2_v
2021-03-15T19:00:00Z,30.0,30.0,,,,,,,11.088,,,,,,battery2_v
2021-03-15T20:00:00Z,30.0,30.0,,,,,,,11.064,,,,,,battery2_v
2021-03-15T21:00:00Z,30.0,30.0,,,,,,,11.055,,,,,,battery2_v
2021-03-15T22:00:00Z,30.0,30.0,,,,,,,11.045,,,,,,battery2_v
2021-03-15T23:00:00Z,30.0,30.0,,,,,,,10.846,,,,,,battery2_v
2021-03-16T00:00:00Z,30.0,30.0,,,,,,,10.974,,,,,,battery2_v
2021-03-16T01:00:00Z,30.0,30.0,,,,,,,11.064,,,,,,battery2_v
2021-03-16T02:00:00Z,19.0,19.0,,,,,,,11.272,,,,,,battery2_v
2021-03-16T03:00:00Z,29.0,29.0,,,,,,,11.376,,,,,,battery2_v
2021-03-16T04:00:00Z,30.0,30.0,,,,,,,11.424,,,,,,battery2_v
2021-03-16T05:00:00Z,29.0,29.0,,,,,,,11.381,,,,,,battery2_v
2021-03-16T06:00:00Z,30.0,30.0,,,,,,,11.395,,,,,,battery2_v
2021-03-16T07:00:00Z,30.0,30.0,,,,,,,11.376,,,,,,battery2_v
2021-03-16T08:00:00Z,30.0,30.0,,,,,,,11.244,,,,,,battery2_v
2021-03-16T09:00:00Z,30.0,30.0,,,,,,,11.149,,,,,,battery2_v
2021-03-16T10:00:00Z,30.0,30.0,,,,,,,10.936,,,,,,battery2_v
2021-03-16T11:00:00Z,30.0,30.0,,,,,,,10.903,,,,,,battery2_v
2021-03-16T12:00:00Z,29.0,29.0,,,,,,,11.031,,,,,,battery2_v
2021-03-16T13:00:00Z,28.0,28.0,,,,,,,10.988,,,,,,battery2_v
2021-03-16T14:00:00Z,30.0,30.0,,,,,,,10.936,,,,,,battery2_v
2021-03-16T15:00:00Z,30.0,30.0,,,,,,,10.875,,,,,,battery2_v
2021-03-16T16:00:00Z,30.0,30.0,,,,,,,10.761,,,,,,battery2_v
2021-03-16T17:00:00Z,30.0,30.0,,,,,,,10.605,,,,,,battery2_v
2021-03-16T18:00:00Z,30.0,30.0,,,,,,,10.458,,,,,,battery2_v
2021-03-16T19:00:00Z,30.0,30.0,,,,,,,10.354,,,,,,battery2_v
2021-03-16T20:00:00Z,30.0,30.0,,,,,,,10.283,,,,,,battery2_v
2021-03-16T21:00:00Z,30.0,30.0,,,,,,,10.217,,,,,,battery2_v
2021-03-16T22:00:00Z,30.0,30.0,,,,,,,10.165,,,,,,battery2_v
2021-03-16T23:00:00Z,29.0,29.0,,,,,,,9.848,,,,,,battery2_v
2021-03-17T00:00:00Z,29.0,29.0,,,,,,,10.009,,,,,,battery2_v
2021-03-17T01:00:00Z,30.0,30.0,,,,,,,10.175,,,,,,battery2_v
2021-03-17T02:00:00Z,30.0,30.0,,,,,,,10.454,,,,,,battery2_v
2021-03-17T03:00:00Z,30.0,30.0,,,,,,,10.629,,,,,,battery2_v
2021-03-17T04:00:00Z,30.0,30.0,,,,,,,10.752,,,,,,battery2_v
2021-03-17T05:00:00Z,30.0,30.0,,,,,,,10.903,,,,,,battery2_v
2021-03-17T06:00:00Z,29.0,29.0,,,,,,,11.121,,,,,,battery2_v
2021-03-17T07:00:00Z,29.0,29.0,,,,,,,11.04,,,,,,battery2_v
2021-03-17T08:00:00Z,30.0,30.0,,,,,,,10.832,,,,,,battery2_v
2021-03-17T09:00:00Z,30.0,30.0,,,,,,,10.482,,,,,,battery2_v
2021-03-17T10:00:00Z,29.0,29.0,,,,,,,10.014,,,,,,battery2_v
2021-03-17T11:00:00Z,30.0,30.0,,,,,,,9.976,,,,,,battery2_v
2021-03-17T12:00:00Z,30.0,30.0,,,,,,,10.085,,,,,,battery2_v
2021-03-17T13:00:00Z,30.0,30.0,,,,,,,10.023,,,,,,battery2_v
2021-03-17T14:00:00Z,30.0,30.0,,,,,,,9.971,,,,,,battery2_v
2021-03-17T15:00:00Z,30.0,30.0,,,,,,,9.914,,,,,,battery2_v
2021-03-17T16:00:00Z,29.0,29.0,,,,,,,9.862,,,,,,battery2_v
2021-03-17T17:00:00Z,30.0,30.0,,,,,,,9.81,,,,,,battery2_v
2021-03-17T18:00:00Z,29.0,29.0,,,,,,,9.749,,,,,,battery2_v
2021-03-17T19:00:00Z,30.0,30.0,,,,,,,9.683,,,,,,battery2_v
2021-03-17T20:00:00Z,30.0,30.0,,,,,,,9.564,,,,,,battery2_v
2021-03-17T21:00:00Z,30.0,30.0,,,,,,,9.38,,,,,,battery2_v
2021-03-17T22:00:00Z,30.0,30.0,,,,,,,9.191,,,,,,battery2_v
2021-03-17T23:00:00Z,29.0,29.0,,,,,,,8.575,,,,,,battery2_v
2021-03-18T00:00:00Z,30.0,30.0,,,,,,,8.642,,,,,,battery2_v
2021-03-18T01:00:00Z,29.0,29.0,,,,,,,8.651,,,,,,battery2_v
2021-03-18T02:00:00Z,30.0,30.0,,,,,,,8.864,,,,,,battery2_v
2021-03-18T03:00:00Z,30.0,30.0,,,,,,,9.342,,,,,,battery2_v
2021-03-18T04:00:00Z,30.0,30.0,,,,,,,10.189,,,,,,battery2_v
2021-03-18T05:00:00Z,30.0,30.0,,,,,,,10.468,,,,,,battery2_v
2021-03-18T06:00:00Z,30.0,30.0,,,,,,,10.463,,,,,,battery2_v
2021-03-18T07:00:00Z,29.0,29.0,,,,,,,10.354,,,,,,battery2_v
2021-03-18T08:00:00Z,30.0,30.0,,,,,,,10.127,,,,,,battery2_v
2021-03-18T09:00:00Z,30.0,30.0,,,,,,,9.834,,,,,,battery2_v
2021-03-18T10:00:00Z,30.0,30.0,,,,,,,9.082,,,,,,battery2_v
2021-03-18T11:00:00Z,28.0,28.0,,,,,,,8.982,,,,,,battery2_v
2021-03-18T12:00:00Z,29.0,29.0,,,,,,,8.807,,,,,,battery2_v
2021-03-18T13:00:00Z,29.0,29.0,,,,,,,8.523,,,,,,battery2_v
2021-03-18T14:00:00Z,30.0,30.0,,,,,,,8.315,,,,,,battery2_v
2021-03-18T15:00:00Z,28.0,28.0,,,,,,,8.107,,,,,,battery2_v
2021-03-18T16:00:00Z,28.0,28.0,,,,,,,7.979,,,,,,battery2_v
2021-03-18T17:00:00Z,29.0,29.0,,,,,,,7.866,,,,,,battery2_v
2021-03-18T18:00:00Z,30.0,30.0,,,,,,,7.762,,,,,,battery2_v
2021-03-18T19:00:00Z,30.0,30.0,,,,,,,7.677,,,,,,battery2_v
2021-03-18T20:00:00Z,29.0,29.0,,,,,,,7.587,,,,,,battery2_v
2021-03-18T21:00:00Z,30.0,30.0,,,,,,,7.506,,,,,,battery2_v
2021-03-18T22:00:00Z,29.0,29.0,,,,,,,7.426,,,,,,battery2_v
2021-03-18T23:00:00Z,30.0,30.0,,,,,,,6.395,,,,,,battery2_v
2021-03-19T00:00:00Z,30.0,30.0,,,,,,,7.028,,,,,,battery2_v
2021-03-19T01:00:00Z,29.0,29.0,,,,,,,7.256,,,,,,battery2_v
2021-03-19T02:00:00Z,30.0,30.0,,,,,,,7.591,,,,,,battery2_v
2021-03-19T03:00:00Z,30.0,30.0,,,,,,,7.937,,,,,,battery2_v
2021-03-19T04:00:00Z,29.0,29.0,,,,,,,8.315,,,,,,battery2_v
2021-03-19T05:00:00Z,30.0,30.0,,,,,,,8.784,,,,,,battery2_v
2021-03-19T06:00:00Z,30.0,30.0,,,,,,,8.665,,,,,,battery2_v
2021-03-19T07:00:00Z,30.0,30.0,,,,,,,8.15,,,,,,battery2_v
2021-03-19T08:00:00Z,30.0,30.0,,,,,,,7.8,,,,,,battery2_v
2021-03-19T09:00:00Z,30.0,30.0,,,,,,,7.199,,,,,,battery2_v
2021-03-19T10:00:00Z,28.0,28.0,,,,,,,5.997,,,,,,battery2_v
2021-03-22T12:00:00Z,5.0,5.0,,,,,,,12.162,,,,,,battery2_v
2021-03-22T13:00:00Z,29.0,29.0,,,,,,,12.128,,,,,,battery2_v
2021-03-22T14:00:00Z,30.0,30.0,,,,,,,12.11,,,,,,battery2_v
2021-03-22T15:00:00Z,30.0,30.0,,,,,,,12.072,,,,,,battery2_v
2021-03-22T16:00:00Z,29.0,29.0,,,,,,,12.029,,,,,,battery2_v
2021-03-22T17:00:00Z,30.0,30.0,,,,,,,11.991,,,,,,battery2_v
2021-03-22T18:00:00Z,30.0,30.0,,,,,,,11.958,,,,,,battery2_v
2021-03-22T19:00:00Z,30.0,30.0,,,,,,,11.92,,,,,,battery2_v
2021-03-22T20:00:00Z,30.0,30.0,,,,,,,11.873,,,,,,battery2_v
2021-03-22T21:00:00Z,30.0,30.0,,,,,,,11.84,,,,,,battery2_v
2021-03-22T22:00:00Z,30.0,30.0,,,,,,,11.793,,,,,,battery2_v
2021-03-22T23:00:00Z,30.0,30.0,,,,,,,8.788,,,,,,battery2_v
2021-03-23T00:00:00Z,29.0,29.0,,,,,,,9.564,,,,,,battery2_v
2021-03-23T01:00:00Z,30.0,30.0,,,,,,,9.626,,,,,,battery2_v
2021-03-23T02:00:00Z,28.0,28.0,,,,,,,8.822,,,,,,battery2_v
2021-03-23T03:00:00Z,29.0,29.0,,,,,,,9.001,,,,,,battery2_v
2021-03-23T04:00:00Z,27.0,27.0,,,,,,,11.972,,,,,,battery2_v
2021-03-23T05:00:00Z,28.0,28.0,,,,,,,12.072,,,,,,battery2_v
2021-03-23T06:00:00Z,30.0,30.0,,,,,,,12.015,,,,,,battery2_v
2021-03-23T07:00:00Z,30.0,30.0,,,,,,,11.982,,,,,,battery2_v
2021-03-23T08:00:00Z,30.0,30.0,,,,,,,11.916,,,,,,battery2_v
2021-03-23T09:00:00Z,30.0,30.0,,,,,,,11.759,,,,,,battery2_v
2021-03-23T10:00:00Z,30.0,30.0,,,,,,,8.826,,,,,,battery2_v
2021-03-23T11:00:00Z,30.0,30.0,,,,,,,9.55,,,,,,battery2_v
2021-03-23T12:00:00Z,30.0,30.0,,,,,,,9.512,,,,,,battery2_v
2021-03-23T13:00:00Z,30.0,30.0,,,,,,,9.484,,,,,,battery2_v
2021-03-23T14:00:00Z,29.0,29.0,,,,,,,9.446,,,,,,battery2_v
2021-03-23T15:00:00Z,25.0,25.0,,,,,,,9.394,,,,,,battery2_v
2021-03-23T16:00:00Z,30.0,30.0,,,,,,,9.323,,,,,,battery2_v
2021-03-23T17:00:00Z,30.0,30.0,,,,,,,9.252,,,,,,battery2_v
2021-03-23T18:00:00Z,30.0,30.0,,,,,,,9.124,,,,,,battery2_v
2021-03-23T19:00:00Z,27.0,27.0,,,,,,,8.779,,,,,,battery2_v
2021-03-23T23:00:00Z,2.0,2.0,,,,,,,12.848,,,,,,battery2_v
2021-03-24T00:00:00Z,30.0,30.0,,,,,,,12.824,,,,,,battery2_v
2021-03-24T01:00:00Z,30.0,30.0,,,,,,,12.81,,,,,,battery2_v
2021-03-24T02:00:00Z,29.0,29.0,,,,,,,12.895,,,,,,battery2_v
2021-03-24T03:00:00Z,30.0,30.0,,,,,,,12.833,,,,,,battery2_v
2021-03-24T04:00:00Z,30.0,30.0,,,,,,,12.814,,,,,,battery2_v
2021-03-24T05:00:00Z,30.0,30.0,,,,,,,12.814,,,,,,battery2_v
2021-03-24T06:00:00Z,30.0,30.0,,,,,,,12.923,,,,,,battery2_v
2021-03-24T07:00:00Z,30.0,30.0,,,,,,,12.843,,,,,,battery2_v
2021-03-24T08:00:00Z,30.0,30.0,,,,,,,12.8,,,,,,battery2_v
2021-03-24T09:00:00Z,30.0,30.0,,,,,,,12.729,,,,,,battery2_v
2021-03-24T10:00:00Z,29.0,29.0,,,,,,,12.729,,,,,,battery2_v
2021-03-24T11:00:00Z,30.0,30.0,,,,,,,12.748,,,,,,battery2_v
2021-03-24T12:00:00Z,28.0,28.0,,,,,,,12.744,,,,,,battery2_v
2021-03-24T13:00:00Z,29.0,29.0,,,,,,,12.734,,,,,,battery2_v
2021-03-24T14:00:00Z,28.0,28.0,,,,,,,12.734,,,,,,battery2_v
2021-03-24T15:00:00Z,28.0,28.0,,,,,,,12.725,,,,,,battery2_v
2021-03-24T16:00:00Z,30.0,30.0,,,,,,,12.715,,,,,,battery2_v
2021-03-24T17:00:00Z,30.0,30.0,,,,,,,12.715,,,,,,battery2_v
2021-03-24T18:00:00Z,30.0,30.0,,,,,,,12.71,,,,,,battery2_v
2021-03-24T19:00:00Z,30.0,30.0,,,,,,,12.706,,,,,,battery2_v
2021-03-24T20:00:00Z,29.0,29.0,,,,,,,12.701,,,,,,battery2_v
2021-03-24T21:00:00Z,30.0,30.0,,,,,,,12.696,,,,,,battery2_v
2021-03-24T22:00:00Z,30.0,30.0,,,,,,,12.691,,,,,,battery2_v
2021-03-24T23:00:00Z,30.0,30.0,,,,,,,12.559,,,,,,battery2_v
2021-03-25T00:00:00Z,30.0,30.0,,,,,,,12.663,,,,,,battery2_v
2021-03-25T01:00:00Z,29.0,29.0,,,,,,,12.687,,,,,,battery2_v
2021-03-25T02:00:00Z,30.0,30.0,,,,,,,12.71,,,,,,battery2_v
2021-03-25T03:00:00Z,29.0,29.0,,,,,,,12.72,,,,,,battery2_v
2021-03-25T04:00:00Z,30.0,30.0,,,,,,,12.725,,,,,,battery2_v
2021-03-25T05:00:00Z,28.0,28.0,,,,,,,12.734,,,,,,battery2_v
2021-03-25T06:00:00Z,30.0,30.0,,,,,,,12.715,,,,,,battery2_v
2021-03-25T07:00:00Z,30.0,30.0,,,,,,,12.701,,,,,,battery2_v
2021-03-25T08:00:00Z,30.0,30.0,,,,,,,12.639,,,,,,battery2_v
2021-03-25T09:00:00Z,30.0,30.0,,,,,,,12.635,,,,,,battery2_v
2021-03-25T10:00:00Z,30.0,30.0,,,,,,,12.625,,,,,,battery2_v
2021-03-25T11:00:00Z,30.0,30.0,,,,,,,12.649,,,,,,battery2_v
2021-03-25T12:00:00Z,30.0,30.0,,,,,,,12.644,,,,,,battery2_v
2021-03-25T13:00:00Z,30.0,30.0,,,,,,,12.639,,,,,,battery2_v
2021-03-25T14:00:00Z,28.0,28.0,,,,,,,12.639,,,,,,battery2_v
2021-03-25T15:00:00Z,30.0,30.0,,,,,,,12.635,,,,,,battery2_v
2021-03-25T16:00:00Z,30.0,30.0,,,,,,,12.63,,,,,,battery2_v
2021-03-25T17:00:00Z,29.0,29.0,,,,,,,12.625,,,,,,battery2_v
2021-03-25T18:00:00Z,30.0,30.0,,,,,,,12.625,,,,,,battery2_v
2021-03-25T19:00:00Z,29.0,29.0,,,,,,,12.616,,,,,,battery2_v
2021-03-25T20:00:00Z,30.0,30.0,,,,,,,12.616,,,,,,battery2_v
2021-03-25T21:00:00Z,29.0,29.0,,,,,,,12.616,,,,,,battery2_v
2021-03-25T22:00:00Z,30.0,30.0,,,,,,,12.606,,,,,,battery2_v
2021-03-25T23:00:00Z,30.0,30.0,,,,,,,12.474,,,,,,battery2_v
2021-03-26T00:00:00Z,30.0,30.0,,,,,,,12.597,,,,,,battery2_v
2021-03-26T01:00:00Z,30.0,30.0,,,,,,,12.606,,,,,,battery2_v
2021-03-26T02:00:00Z,30.0,30.0,,,,,,,12.62,,,,,,battery2_v
2021-03-26T03:00:00Z,30.0,30.0,,,,,,,12.635,,,,,,battery2_v
2021-03-26T04:00:00Z,22.0,22.0,,,,,,,12.62,,,,,,battery2_v
2021-03-26T05:00:00Z,29.0,29.0,,,,,,,12.63,,,,,,battery2_v
2021-03-26T06:00:00Z,30.0,30.0,,,,,,,12.644,,,,,,battery2_v
2021-03-26T07:00:00Z,30.0,30.0,,,,,,,12.658,,,,,,battery2_v
2021-03-26T08:00:00Z,30.0,30.0,,,,,,,12.644,,,,,,battery2_v
2021-03-26T09:00:00Z,29.0,29.0,,,,,,,12.559,,,,,,battery2_v
2021-03-26T10:00:00Z,30.0,30.0,,,,,,,12.559,,,,,,battery2_v
2021-03-26T11:00:00Z,29.0,29.0,,,,,,,12.578,,,,,,battery2_v
2021-03-26T12:00:00Z,30.0,30.0,,,,,,,12.573,,,,,,battery2_v
2021-03-26T13:00:00Z,29.0,29.0,,,,,,,12.573,,,,,,battery2_v
2021-03-26T14:00:00Z,30.0,30.0,,,,,,,12.564,,,,,,battery2_v
2021-03-26T15:00:00Z,30.0,30.0,,,,,,,12.564,,,,,,battery2_v
2021-03-26T16:00:00Z,29.0,29.0,,,,,,,12.559,,,,,,battery2_v
2021-03-26T17:00:00Z,29.0,29.0,,,,,,,12.554,,,,,,battery2_v
2021-03-26T18:00:00Z,28.0,28.0,,,,,,,12.554,,,,,,battery2_v
2021-03-26T19:00:00Z,30.0,30.0,,,,,,,12.55,,,,,,battery2_v
2021-03-26T20:00:00Z,29.0,29.0,,,,,,,12.545,,,,,,battery2_v
2021-03-26T21:00:00Z,30.0,30.0,,,,,,,12.545,,,,,,battery2_v
2021-03-26T22:00:00Z,30.0,30.0,,,,,,,12.535,,,,,,battery2_v
2021-03-26T23:00:00Z,28.0,28.0,,,,,,,12.403,,,,,,battery2_v
2021-03-27T00:00:00Z,30.0,30.0,,,,,,,12.526,,,,,,battery2_v
2021-03-27T01:00:00Z,30.0,30.0,,,,,,,12.54,,,,,,battery2_v
2021-03-27T02:00:00Z,30.0,30.0,,,,,,,12.568,,,,,,battery2_v
2021-03-27T03:00:00Z,30.0,30.0,,,,,,,12.573,,,,,,battery2_v
2021-03-27T04:00:00Z,30.0,30.0,,,,,,,12.583,,,,,,battery2_v
2021-03-27T05:00:00Z,30.0,30.0,,,,,,,12.578,,,,,,battery2_v
2021-03-27T06:00:00Z,30.0,30.0,,,,,,,12.559,,,,,,battery2_v
2021-03-27T07:00:00Z,28.0,28.0,,,,,,,12.54,,,,,,battery2_v
2021-03-27T08:00:00Z,30.0,30.0,,,,,,,12.512,,,,,,battery2_v
2021-03-27T09:00:00Z,30.0,30.0,,,,,,,12.483,,,,,,battery2_v
2021-03-27T10:00:00Z,30.0,30.0,,,,,,,12.479,,,,,,battery2_v
2021-03-27T11:00:00Z,29.0,29.0,,,,,,,12.502,,,,,,battery2_v
2021-03-27T12:00:00Z,30.0,30.0,,,,,,,12.497,,,,,,battery2_v
2021-03-27T13:00:00Z,29.0,29.0,,,,,,,12.493,,,,,,battery2_v
2021-03-27T14:00:00Z,29.0,29.0,,,,,,,12.493,,,,,,battery2_v
2021-03-27T15:00:00Z,30.0,30.0,,,,,,,12.493,,,,,,battery2_v
2021-03-27T16:00:00Z,30.0,30.0,,,,,,,12.488,,,,,,battery2_v
2021-03-27T17:00:00Z,30.0,30.0,,,,,,,12.483,,,,,,battery2_v
2021-03-27T18:00:00Z,30.0,30.0,,,,,,,12.479,,,,,,battery2_v
2021-03-27T19:00:00Z,30.0,30.0,,,,,,,12.474,,,,,,battery2_v
2021-03-27T20:00:00Z,30.0,30.0,,,,,,,12.474,,,,,,battery2_v
2021-03-27T21:00:00Z,29.0,29.0,,,,,,,12.464,,,,,,battery2_v
2021-03-27T22:00:00Z,30.0,30.0,,,,,,,12.464,,,,,,battery2_v
2021-03-27T23:00:00Z,30.0,30.0,,,,,,,12.332,,,,,,battery2_v
2021-03-28T00:00:00Z,29.0,29.0,,,,,,,12.441,,,,,,battery2_v
2021-03-28T01:00:00Z,30.0,30.0,,,,,,,12.483,,,,,,battery2_v
2021-03-28T02:00:00Z,29.0,29.0,,,,,,,12.502,,,,,,battery2_v
2021-03-28T03:00:00Z,30.0,30.0,,,,,,,12.535,,,,,,battery2_v
2021-03-28T04:00:00Z,30.0,30.0,,,,,,,12.554,,,,,,battery2_v
2021-03-28T05:00:00Z,29.0,29.0,,,,,,,12.573,,,,,,battery2_v
2021-03-28T06:00:00Z,30.0,30.0,,,,,,,12.564,,,,,,battery2_v
2021-03-28T07:00:00Z,29.0,29.0,,,,,,,12.469,,,,,,battery2_v
2021-03-28T08:00:00Z,30.0,30.0,,,,,,,12.445,,,,,,battery2_v
