ts_utc,n_samples,n_out_of_range,solar_v_avg,solar_v_max,solar2_v_avg,solar2_v_max,battery_v_avg,battery_v_min,battery2_v_min,power_w_avg,power_w_max,temp_c_avg,current_a_avg,energy_wh,scaled_channels
2020-06-22T02:00:00Z,30.0,30.0,,,,,,,12.105,,,,,,battery2_v
2020-06-22T03:00:00Z,1.0,1.0,,,,,,,12.568,,,,,,battery2_v
2020-06-23T03:00:00Z,3.0,3.0,,,,,,,12.8,,,,,,battery2_v
2020-06-23T04:00:00Z,30.0,30.0,,,,,,,12.417,,,,,,battery2_v
2020-06-23T05:00:00Z,30.0,30.0,,,,,,,12.398,,,,,,battery2_v
2020-06-23T06:00:00Z,30.0,30.0,,,,,,,12.341,,,,,,battery2_v
2020-06-23T07:00:00Z,28.0,28.0,,,,,,,12.36,,,,,,battery2_v
2020-06-23T08:00:00Z,29.0,29.0,,,,,,,12.332,,,,,,battery2_v
2020-06-23T09:00:00Z,28.0,28.0,,,,,,,12.308,,,,,,battery2_v
2020-06-23T10:00:00Z,29.0,29.0,,,,,,,12.28,,,,,,battery2_v
2020-06-23T11:00:00Z,30.0,30.0,,,,,,,12.266,,,,,,battery2_v
2020-06-23T12:00:00Z,29.0,29.0,,,,,,,12.251,,,,,,battery2_v
2020-06-23T13:00:00Z,30.0,30.0,,,,,,,12.228,,,,,,battery2_v
2020-06-23T14:00:00Z,30.0,30.0,,,,,,,12.204,,,,,,battery2_v
2020-06-23T15:00:00Z,31.0,31.0,,,,,,,12.199,,,,,,battery2_v
2020-06-23T16:00:00Z,30.0,30.0,,,,,,,12.597,,,,,,battery2_v
2020-06-23T17:00:00Z,29.0,29.0,,,,,,,12.597,,,,,,battery2_v
2020-06-23T18:00:00Z,30.0,30.0,,,,,,,12.587,,,,,,battery2_v
2020-06-23T19:00:00Z,31.0,31.0,,,,,,,12.587,,,,,,battery2_v
2020-06-23T20:00:00Z,30.0,30.0,,,,,,,12.583,,,,,,battery2_v
2020-06-23T21:00:00Z,30.0,30.0,,,,,,,12.578,,,,,,battery2_v
2020-06-23T22:00:00Z,30.0,30.0,,,,,,,12.578,,,,,,battery2_v
2020-06-23T23:00:00Z,29.0,29.0,,,,,,,12.568,,,,,,battery2_v
2020-06-24T00:00:00Z,31.0,31.0,,,,,,,12.63,,,,,,battery2_v
2020-06-24T01:00:00Z,29.0,29.0,,,,,,,12.308,,,,,,battery2_v
2020-06-24T02:00:00Z,29.0,29.0,,,,,,,12.706,,,,,,battery2_v
2020-06-24T03:00:00Z,29.0,29.0,,,,,,,12.748,,,,,,battery2_v
2020-06-24T04:00:00Z,30.0,30.0,,,,,,,12.677,,,,,,battery2_v
2020-06-24T05:00:00Z,30.0,30.0,,,,,,,12.72,,,,,,battery2_v
2020-06-24T06:00:00Z,30.0,30.0,,,,,,,12.62,,,,,,battery2_v
2020-06-24T07:00:00Z,30.0,30.0,,,,,,,12.351,,,,,,battery2_v
2020-06-24T08:00:00Z,29.0,29.0,,,,,,,12.228,,,,,,battery2_v
2020-06-24T09:00:00Z,30.0,30.0,,,,,,,12.195,,,,,,battery2_v
2020-06-24T10:00:00Z,30.0,30.0,,,,,,,12.185,,,,,,battery2_v
2020-06-24T11:00:00Z,29.0,29.0,,,,,,,12.242,,,,,,battery2_v
2020-06-24T12:00:00Z,30.0,30.0,,,,,,,12.531,,,,,,battery2_v
2020-06-24T13:00:00Z,29.0,29.0,,,,,,,12.526,,,,,,battery2_v
2020-06-24T14:00:00Z,30.0,30.0,,,,,,,12.512,,,,,,battery2_v
2020-06-24T15:00:00Z,29.0,29.0,,,,,,,12.507,,,,,,battery2_v
2020-06-24T16:00:00Z,30.0,30.0,,,,,,,12.507,,,,,,battery2_v
2020-06-24T17:00:00Z,30.0,30.0,,,,,,,12.502,,,,,,battery2_v
2020-06-24T18:00:00Z,30.0,30.0,,,,,,,12.502,,,,,,battery2_v
2020-06-24T19:00:00Z,30.0,30.0,,,,,,,12.502,,,,,,battery2_v
2020-06-24T20:00:00Z,28.0,28.0,,,,,,,12.497,,,,,,battery2_v
2020-06-24T21:00:00Z,30.0,30.0,,,,,,,12.497,,,,,,battery2_v
2020-06-24T22:00:00Z,30.0,30.0,,,,,,,12.493,,,,,,battery2_v
2020-06-24T23:00:00Z,30.0,30.0,,,,,,,12.488,,,,,,battery2_v
2020-06-25T00:00:00Z,30.0,30.0,,,,,,,12.516,,,,,,battery2_v
2020-06-25T01:00:00Z,29.0,29.0,,,,,,,12.583,,,,,,battery2_v
2020-06-25T02:00:00Z,30.0,30.0,,,,,,,12.176,,,,,,battery2_v
2020-06-25T03:00:00Z,31.0,31.0,,,,,,,12.256,,,,,,battery2_v
2020-06-25T04:00:00Z,30.0,30.0,,,,,,,12.195,,,,,,battery2_v
2020-06-25T05:00:00Z,30.0,30.0,,,,,,,12.176,,,,,,battery2_v
2020-06-25T06:00:00Z,30.0,30.0,,,,,,,12.512,,,,,,battery2_v
2020-06-25T07:00:00Z,30.0,30.0,,,,,,,12.479,,,,,,battery2_v
2020-06-25T08:00:00Z,30.0,30.0,,,,,,,12.493,,,,,,battery2_v
2020-06-25T09:00:00Z,27.0,27.0,,,,,,,12.469,,,,,,battery2_v
2020-06-25T10:00:00Z,30.0,30.0,,,,,,,12.469,,,,,,battery2_v
2020-06-25T11:00:00Z,30.0,30.0,,,,,,,12.464,,,,,,battery2_v
2020-06-25T12:00:00Z,30.0,30.0,,,,,,,12.464,,,,,,battery2_v
2020-06-25T13:00:00Z,30.0,30.0,,,,,,,12.455,,,,,,battery2_v
2020-06-25T14:00:00Z,30.0,30.0,,,,,,,12.45,,,,,,battery2_v
2020-06-25T15:00:00Z,30.0,30.0,,,,,,,12.445,,,,,,battery2_v
2020-06-25T16:00:00Z,30.0,30.0,,,,,,,12.445,,,,,,battery2_v
2020-06-25T17:00:00Z,30.0,30.0,,,,,,,12.441,,,,,,battery2_v
2020-06-25T18:00:00Z,30.0,30.0,,,,,,,12.436,,,,,,battery2_v
2020-06-25T19:00:00Z,30.0,30.0,,,,,,,12.436,,,,,,battery2_v
2020-06-25T20:00:00Z,29.0,29.0,,,,,,,12.431,,,,,,battery2_v
2020-06-25T21:00:00Z,29.0,29.0,,,,,,,12.427,,,,,,battery2_v
2020-06-25T22:00:00Z,30.0,30.0,,,,,,,12.422,,,,,,battery2_v
2020-06-25T23:00:00Z,30.0,30.0,,,,,,,12.422,,,,,,battery2_v
2020-06-26T00:00:00Z,30.0,30.0,,,,,,,12.431,,,,,,battery2_v
2020-06-26T01:00:00Z,30.0,30.0,,,,,,,12.606,,,,,,battery2_v
2020-06-26T02:00:00Z,30.0,30.0,,,,,,,12.223,,,,,,battery2_v
2020-06-26T03:00:00Z,29.0,29.0,,,,,,,12.119,,,,,,battery2_v
2020-06-26T04:00:00Z,31.0,31.0,,,,,,,12.133,,,,,,battery2_v
2020-06-26T05:00:00Z,29.0,29.0,,,,,,,12.195,,,,,,battery2_v
2020-06-26T06:00:00Z,30.0,30.0,,,,,,,12.128,,,,,,battery2_v
2020-06-26T07:00:00Z,30.0,30.0,,,,,,,12.124,,,,,,battery2_v
2020-06-26T08:00:00Z,30.0,30.0,,,,,,,12.176,,,,,,battery2_v
2020-06-26T09:00:00Z,30.0,30.0,,,,,,,12.445,,,,,,battery2_v
2020-06-26T10:00:00Z,29.0,29.0,,,,,,,12.422,,,,,,battery2_v
2020-06-26T11:00:00Z,30.0,30.0,,,,,,,12.412,,,,,,battery2_v
2020-06-26T12:00:00Z,28.0,28.0,,,,,,,12.403,,,,,,battery2_v
2020-06-26T13:00:00Z,30.0,30.0,,,,,,,12.403,,,,,,battery2_v
2020-06-26T14:00:00Z,28.0,28.0,,,,,,,12.398,,,,,,battery2_v
2020-06-26T15:00:00Z,30.0,30.0,,,,,,,12.389,,,,,,battery2_v
2020-06-26T16:00:00Z,30.0,30.0,,,,,,,12.384,,,,,,battery2_v
2020-06-26T17:00:00Z,29.0,29.0,,,,,,,12.379,,,,,,battery2_v
2020-06-26T18:00:00Z,30.0,30.0,,,,,,,12.379,,,,,,battery2_v
2020-06-26T19:00:00Z,30.0,30.0,,,,,,,12.37,,,,,,battery2_v
2020-06-26T20:00:00Z,30.0,30.0,,,,,,,12.37,,,,,,battery2_v
2020-06-26T21:00:00Z,29.0,29.0,,,,,,,12.365,,,,,,battery2_v
2020-06-26T22:00:00Z,30.0,30.0,,,,,,,12.36,,,,,,battery2_v
2020-06-26T23:00:00Z,30.0,30.0,,,,,,,12.36,,,,,,battery2_v
2020-06-27T00:00:00Z,30.0,30.0,,,,,,,12.181,,,,,,battery2_v
2020-06-27T01:00:00Z,29.0,29.0,,,,,,,12.157,,,,,,battery2_v
2020-06-27T02:00:00Z,30.0,30.0,,,,,,,12.181,,,,,,battery2_v
2020-06-27T03:00:00Z,29.0,29.0,,,,,,,12.185,,,,,,battery2_v
2020-06-27T04:00:00Z,30.0,30.0,,,,,,,12.218,,,,,,battery2_v
2020-06-27T05:00:00Z,30.0,30.0,,,,,,,12.162,,,,,,battery2_v
2020-06-27T06:00:00Z,30.0,30.0,,,,,,,12.053,,,,,,battery2_v
2020-06-27T07:00:00Z,29.0,29.0,,,,,,,12.199,,,,,,battery2_v
2020-06-27T08:00:00Z,30.0,30.0,,,,,,,12.464,,,,,,battery2_v
2020-06-27T09:00:00Z,30.0,30.0,,,,,,,12.403,,,,,,battery2_v
2020-06-27T10:00:00Z,30.0,30.0,,,,,,,12.365,,,,,,battery2_v
2020-06-27T11:00:00Z,30.0,30.0,,,,,,,12.181,,,,,,battery2_v
2020-06-27T12:00:00Z,29.0,29.0,,,,,,,12.393,,,,,,battery2_v
2020-06-27T13:00:00Z,30.0,30.0,,,,,,,12.365,,,,,,battery2_v
2020-06-27T14:00:00Z,30.0,30.0,,,,,,,12.351,,,,,,battery2_v
2020-06-27T15:00:00Z,30.0,30.0,,,,,,,12.341,,,,,,battery2_v
2020-06-27T16:00:00Z,30.0,30.0,,,,,,,12.341,,,,,,battery2_v
2020-06-27T17:00:00Z,30.0,30.0,,,,,,,12.341,,,,,,battery2_v
2020-06-27T18:00:00Z,30.0,30.0,,,,,,,12.337,,,,,,battery2_v
2020-06-27T19:00:00Z,29.0,29.0,,,,,,,12.332,,,,,,battery2_v
2020-06-27T20:00:00Z,30.0,30.0,,,,,,,12.327,,,,,,battery2_v
2020-06-27T21:00:00Z,30.0,30.0,,,,,,,12.322,,,,,,battery2_v
2020-06-27T22:00:00Z,30.0,30.0,,,,,,,12.322,,,,,,battery2_v
2020-06-27T23:00:00Z,31.0,31.0,,,,,,,12.318,,,,,,battery2_v
2020-06-28T00:00:00Z,30.0,30.0,,,,,,,12.313,,,,,,battery2_v
2020-06-28T01:00:00Z,30.0,30.0,,,,,,,12.313,,,,,,battery2_v
2020-06-28T02:00:00Z,30.0,30.0,,,,,,,12.398,,,,,,battery2_v
2020-06-28T03:00:00Z,30.0,30.0,,,,,,,12.166,,,,,,battery2_v
2020-06-28T04:00:00Z,30.0,30.0,,,,,,,12.091,,,,,,battery2_v
2020-06-28T05:00:00Z,30.0,30.0,,,,,,,12.199,,,,,,battery2_v
2020-06-28T06:00:00Z,30.0,30.0,,,,,,,12.062,,,,,,battery2_v
2020-06-28T07:00:00Z,30.0,30.0,,,,,,,12.176,,,,,,battery2_v
2020-06-28T08:00:00Z,30.0,30.0,,,,,,,12.275,,,,,,battery2_v
2020-06-28T09:00:00Z,30.0,30.0,,,,,,,12.176,,,,,,battery2_v
2020-06-28T10:00:00Z,30.0,30.0,,,,,,,12.379,,,,,,battery2_v
2020-06-28T11:00:00Z,30.0,30.0,,,,,,,12.351,,,,,,battery2_v
2020-06-28T12:00:00Z,30.0,30.0,,,,,,,12.034,,,,,,battery2_v
2020-06-28T13:00:00Z,30.0,30.0,,,,,,,12.313,,,,,,battery2_v
2020-06-28T14:00:00Z,30.0,30.0,,,,,,,12.304,,,,,,battery2_v
2020-06-28T15:00:00Z,30.0,30.0,,,,,,,12.299,,,,,,battery2_v
2020-06-28T16:00:00Z,30.0,30.0,,,,,,,12.294,,,,,,battery2_v
2020-06-28T17:00:00Z,30.0,30.0,,,,,,,12.289,,,,,,battery2_v
2020-06-28T18:00:00Z,30.0,30.0,,,,,,,12.285,,,,,,battery2_v
2020-06-28T19:00:00Z,30.0,30.0,,,,,,,12.28,,,,,,battery2_v
2020-06-28T20:00:00Z,29.0,29.0,,,,,,,12.275,,,,,,battery2_v
2020-06-28T21:00:00Z,30.0,30.0,,,,,,,12.275,,,,,,battery2_v
2020-06-28T22:00:00Z,30.0,30.0,,,,,,,12.275,,,,,,battery2_v
2020-06-28T23:00:00Z,30.0,30.0,,,,,,,12.27,,,,,,battery2_v
2020-06-29T00:00:00Z,30.0,30.0,,,,,,,12.266,,,,,,battery2_v
2020-06-29T01:00:00Z,30.0,30.0,,,,,,,12.318,,,,,,battery2_v
2020-06-29T02:00:00Z,30.0,30.0,,,,,,,12.327,,,,,,battery2_v
2020-06-29T03:00:00Z,30.0,30.0,,,,,,,12.36,,,,,,battery2_v
2020-06-29T04:00:00Z,30.0,30.0,,,,,,,12.195,,,,,,battery2_v
2020-06-29T05:00:00Z,29.0,29.0,,,,,,,12.076,,,,,,battery2_v
2020-06-29T06:00:00Z,31.0,31.0,,,,,,,12.337,,,,,,battery2_v
2020-06-29T07:00:00Z,30.0,30.0,,,,,,,12.313,,,,,,battery2_v
2020-06-29T08:00:00Z,30.0,30.0,,,,,,,12.285,,,,,,battery2_v
2020-06-29T09:00:00Z,30.0,30.0,,,,,,,12.27,,,,,,battery2_v
2020-06-29T10:00:00Z,30.0,30.0,,,,,,,12.266,,,,,,battery2_v
2020-06-29T11:00:00Z,30.0,30.0,,,,,,,12.261,,,,,,battery2_v
2020-06-29T12:00:00Z,30.0,30.0,,,,,,,12.251,,,,,,battery2_v
2020-06-29T13:00:00Z,30.0,30.0,,,,,,,12.251,,,,,,battery2_v
2020-06-29T14:00:00Z,30.0,30.0,,,,,,,12.247,,,,,,battery2_v
2020-06-29T15:00:00Z,30.0,30.0,,,,,,,12.237,,,,,,battery2_v
2020-06-29T16:00:00Z,30.0,30.0,,,,,,,12.237,,,,,,battery2_v
2020-06-29T17:00:00Z,30.0,30.0,,,,,,,12.233,,,,,,battery2_v
2020-06-29T18:00:00Z,30.0,30.0,,,,,,,12.228,,,,,,battery2_v
2020-06-29T19:00:00Z,30.0,30.0,,,,,,,12.223,,,,,,battery2_v
2020-06-29T20:00:00Z,30.0,30.0,,,,,,,12.218,,,,,,battery2_v
2020-06-29T21:00:00Z,29.0,29.0,,,,,,,12.218,,,,,,battery2_v
2020-06-29T22:00:00Z,30.0,30.0,,,,,,,12.214,,,,,,battery2_v
2020-06-29T23:00:00Z,30.0,30.0,,,,,,,12.209,,,,,,battery2_v
2020-06-30T00:00:00Z,29.0,29.0,,,,,,,12.237,,,,,,battery2_v
2020-06-30T01:00:00Z,30.0,30.0,,,,,,,12.308,,,,,,battery2_v
2020-06-30T02:00:00Z,27.0,27.0,,,,,,,12.318,,,,,,battery2_v
2020-06-30T03:00:00Z,30.0,30.0,,,,,,,12.11,,,,,,battery2_v
2020-06-30T04:00:00Z,30.0,30.0,,,,,,,12.091,,,,,,battery2_v
2020-06-30T05:00:00Z,30.0,30.0,,,,,,,12.157,,,,,,battery2_v
2020-06-30T06:00:00Z,30.0,30.0,,,,,,,12.199,,,,,,battery2_v
2020-06-30T07:00:00Z,30.0,30.0,,,,,,,12.318,,,,,,battery2_v
2020-06-30T08:00:00Z,30.0,30.0,,,,,,,12.294,,,,,,battery2_v
2020-06-30T09:00:00Z,30.0,30.0,,,,,,,12.28,,,,,,battery2_v
2020-06-30T10:00:00Z,30.0,30.0,,,,,,,12.266,,,,,,battery2_v
2020-06-30T11:00:00Z,30.0,30.0,,,,,,,12.242,,,,,,battery2_v
2020-06-30T12:00:00Z,29.0,29.0,,,,,,,12.228,,,,,,battery2_v
2020-06-30T13:00:00Z,29.0,29.0,,,,,,,12.214,,,,,,battery2_v
2020-06-30T14:00:00Z,30.0,30.0,,,,,,,12.209,,,,,,battery2_v
2020-06-30T15:00:00Z,30.0,30.0,,,,,,,12.199,,,,,,battery2_v
2020-06-30T16:00:00Z,30.0,30.0,,,,,,,12.199,,,,,,battery2_v
2020-06-30T17:00:00Z,31.0,31.0,,,,,,,12.19,,,,,,battery2_v
2020-06-30T18:00:00Z,30.0,30.0,,,,,,,12.185,,,,,,battery2_v
2020-06-30T19:00:00Z,30.0,30.0,,,,,,,12.185,,,,,,battery2_v
2020-06-30T20:00:00Z,28.0,28.0,,,,,,,12.181,,,,,,battery2_v
2020-06-30T21:00:00Z,30.0,30.0,,,,,,,12.176,,,,,,battery2_v
2020-06-30T22:00:00Z,30.0,30.0,,,,,,,12.176,,,,,,battery2_v
2020-06-30T23:00:00Z,30.0,30.0,,,,,,,12.166,,,,,,battery2_v
2020-07-01T00:00:00Z,30.0,30.0,,,,,,,12.171,,,,,,battery2_v
2020-07-01T01:00:00Z,30.0,30.0,,,,,,,12.218,,,,,,battery2_v
2020-07-01T02:00:00Z,28.0,28.0,,,,,,,12.143,,,,,,battery2_v
2020-07-01T03:00:00Z,29.0,29.0,,,,,,,12.128,,,,,,battery2_v
2020-07-01T04:00:00Z,29.0,29.0,,,,,,,12.043,,,,,,battery2_v
2020-07-01T05:00:00Z,30.0,30.0,,,,,,,12.157,,,,,,battery2_v
2020-07-01T06:00:00Z,30.0,30.0,,,,,,,12.1,,,,,,battery2_v
2020-07-01T07:00:00Z,30.0,30.0,,,,,,,12.181,,,,,,battery2_v
2020-07-01T08:00:00Z,26.0,26.0,,,,,,,12.308,,,,,,battery2_v
2020-07-01T09:00:00Z,29.0,29.0,,,,,,,12.285,,,,,,battery2_v
2020-07-01T10:00:00Z,27.0,27.0,,,,,,,12.27,,,,,,battery2_v
2020-07-01T11:00:00Z,30.0,30.0,,,,,,,12.247,,,,,,battery2_v
2020-07-01T12:00:00Z,29.0,29.0,,,,,,,12.228,,,,,,battery2_v
2020-07-01T13:00:00Z,30.0,30.0,,,,,,,12.214,,,,,,battery2_v
2020-07-01T14:00:00Z,30.0,30.0,,,,,,,12.195,,,,,,battery2_v
2020-07-01T15:00:00Z,30.0,30.0,,,,,,,12.185,,,,,,battery2_v
2020-07-01T16:00:00Z,30.0,30.0,,,,,,,12.176,,,,,,battery2_v
2020-07-01T17:00:00Z,30.0,30.0,,,,,,,12.166,,,,,,battery2_v
2020-07-01T18:00:00Z,30.0,30.0,,,,,,,12.162,,,,,,battery2_v
2020-07-01T19:00:00Z,30.0,30.0,,,,,,,12.157,,,,,,battery2_v
2020-07-01T20:00:00Z,31.0,31.0,,,,,,,12.152,,,,,,battery2_v
2020-07-01T21:00:00Z,30.0,30.0,,,,,,,12.147,,,,,,battery2_v
2020-07-01T22:00:00Z,30.0,30.0,,,,,,,12.128,,,,,,battery2_v
2020-07-01T23:00:00Z,30.0,30.0,,,,,,,12.138,,,,,,battery2_v
2020-07-02T00:00:00Z,30.0,30.0,,,,,,,12.152,,,,,,battery2_v
2020-07-02T01:00:00Z,30.0,30.0,,,,,,,12.322,,,,,,battery2_v
2020-07-02T02:00:00Z,30.0,30.0,,,,,,,12.389,,,,,,battery2_v
2020-07-02T03:00:00Z,30.0,30.0,,,,,,,12.266,,,,,,battery2_v
2020-07-02T04:00:00Z,30.0,30.0,,,,,,,12.124,,,,,,battery2_v
2020-07-02T05:00:00Z,30.0,30.0,,,,,,,12.053,,,,,,battery2_v
2020-07-02T06:00:00Z,30.0,30.0,,,,,,,12.053,,,,,,battery2_v
2020-07-02T07:00:00Z,30.0,30.0,,,,,,,12.351,,,,,,battery2_v
2020-07-02T08:00:00Z,29.0,29.0,,,,,,,12.346,,,,,,battery2_v
2020-07-02T09:00:00Z,29.0,29.0,,,,,,,12.242,,,,,,battery2_v
2020-07-02T10:00:00Z,28.0,28.0,,,,,,,12.1,,,,,,battery2_v
2020-07-02T11:00:00Z,30.0,30.0,,,,,,,12.285,,,,,,battery2_v
2020-07-02T12:00:00Z,29.0,29.0,,,,,,,11.977,,,,,,battery2_v
2020-07-02T13:00:00Z,30.0,30.0,,,,,,,12.27,,,,,,battery2_v
2020-07-02T14:00:00Z,29.0,29.0,,,,,,,12.256,,,,,,battery2_v
2020-07-02T15:00:00Z,30.0,30.0,,,,,,,12.242,,,,,,battery2_v
2020-07-02T16:00:00Z,30.0,30.0,,,,,,,12.228,,,,,,battery2_v
2020-07-02T17:00:00Z,29.0,29.0,,,,,,,12.218,,,,,,battery2_v
2020-07-02T18:00:00Z,30.0,30.0,,,,,,,12.204,,,,,,battery2_v
2020-07-02T19:00:00Z,30.0,30.0,,,,,,,12.195,,,,,,battery2_v
2020-07-02T20:00:00Z,29.0,29.0,,,,,,,12.176,,,,,,battery2_v
2020-07-02T21:00:00Z,28.0,28.0,,,,,,,12.166,,,,,,battery2_v
2020-07-02T22:00:00Z,25.0,25.0,,,,,,,12.162,,,,,,battery2_v
2020-07-02T23:00:00Z,30.0,30.0,,,,,,,12.147,,,,,,battery2_v
2020-07-03T00:00:00Z,30.0,30.0,,,,,,,12.143,,,,,,battery2_v
2020-07-03T01:00:00Z,30.0,30.0,,,,,,,12.204,,,,,,battery2_v
2020-07-03T02:00:00Z,28.0,28.0,,,,,,,12.294,,,,,,battery2_v
2020-07-03T03:00:00Z,26.0,26.0,,,,,,,12.214,,,,,,battery2_v
2020-07-03T04:00:00Z,28.0,28.0,,,,,,,12.072,,,,,,battery2_v
2020-07-03T05:00:00Z,27.0,27.0,,,,,,,12.327,,,,,,battery2_v
2020-07-03T06:00:00Z,29.0,29.0,,,,,,,12.19,,,,,,battery2_v
2020-07-03T07:00:00Z,28.0,28.0,,,,,,,12.417,,,,,,battery2_v
2020-07-03T08:00:00Z,30.0,30.0,,,,,,,12.318,,,,,,battery2_v
2020-07-03T09:00:00Z,28.0,28.0,,,,,,,12.28,,,,,,battery2_v
2020-07-03T10:00:00Z,28.0,28.0,,,,,,,12.261,,,,,,battery2_v
2020-07-03T11:00:00Z,28.0,28.0,,,,,,,12.247,,,,,,battery2_v
2020-07-03T12:00:00Z,30.0,30.0,,,,,,,12.228,,,,,,battery2_v
2020-07-03T13:00:00Z,31.0,31.0,,,,,,,12.214,,,,,,battery2_v
