ts_utc,n_samples,n_out_of_range,solar_v_avg,solar_v_max,solar2_v_avg,solar2_v_max,battery_v_avg,battery_v_min,battery2_v_min,power_w_avg,power_w_max,temp_c_avg,current_a_avg,energy_wh,boot_count_min,boot_count_max,scaled_channels
2021-02-09T15:00:00Z,16.0,16.0,,,0.0,0.0,,,,0.0,0.0,32.05,,0.0,1.0,20.0,solar2_v
2021-02-09T16:00:00Z,21.0,21.0,,,0.0,0.0,,,,0.0,0.0,32.948,,0.0,29.0,49.0,solar2_v
2021-02-09T17:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,32.752,,0.0,50.0,78.0,solar2_v
2021-02-09T18:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,32.25,,0.0,79.0,108.0,solar2_v
2021-02-09T19:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,31.71,,0.0,109.0,137.0,solar2_v
2021-02-09T20:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,31.38,,0.0,138.0,167.0,solar2_v
2021-02-09T21:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,31.1,,0.0,168.0,196.0,solar2_v
2021-02-09T22:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,31.117,,0.0,197.0,226.0,solar2_v
2021-02-09T23:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,31.224,,0.0,227.0,255.0,solar2_v
2021-02-10T00:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,31.163,,0.0,256.0,285.0,solar2_v
2021-02-10T01:00:00Z,28.0,28.0,,,0.717,1.071,,,,0.0,0.0,30.654,,0.0,286.0,314.0,solar2_v
2021-02-10T02:00:00Z,29.0,29.0,,,1.277,1.579,,,,0.0,0.0,33.021,,0.0,315.0,343.0,solar2_v
2021-02-10T03:00:00Z,30.0,30.0,,,1.29,1.758,,,,0.0,0.0,33.973,,0.0,344.0,373.0,solar2_v
2021-02-10T04:00:00Z,29.0,29.0,,,1.252,1.697,,,,0.0,0.0,36.431,,0.0,374.0,402.0,solar2_v
2021-02-10T05:00:00Z,30.0,30.0,,,1.29,1.617,,,,0.0,0.0,37.153,,0.0,403.0,432.0,solar2_v
2021-02-10T06:00:00Z,29.0,29.0,,,1.376,1.784,,,,0.0,0.0,36.652,,0.0,433.0,461.0,solar2_v
2021-02-10T07:00:00Z,30.0,30.0,,,0.746,1.459,,,,0.0,0.0,36.793,,0.0,462.0,491.0,solar2_v
2021-02-10T08:00:00Z,28.0,28.0,,,0.6,1.187,,,,0.0,0.0,34.132,,0.0,492.0,520.0,solar2_v
2021-02-10T09:00:00Z,30.0,30.0,,,0.055,0.524,,,,0.0,0.0,33.09,,0.0,521.0,550.0,solar2_v
2021-02-10T10:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,31.217,,0.0,551.0,579.0,solar2_v
2021-02-10T11:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,30.11,,0.0,580.0,608.0,solar2_v
2021-02-10T12:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,29.58,,0.0,609.0,638.0,solar2_v
2021-02-10T13:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,29.183,,0.0,639.0,667.0,solar2_v
2021-02-10T14:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,28.867,,0.0,668.0,697.0,solar2_v
2021-02-10T15:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,28.503,,0.0,698.0,726.0,solar2_v
2021-02-10T16:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,28.683,,0.0,727.0,756.0,solar2_v
2021-02-10T17:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,28.183,,0.0,757.0,785.0,solar2_v
2021-02-10T18:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,28.25,,0.0,786.0,815.0,solar2_v
2021-02-10T19:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,27.928,,0.0,816.0,844.0,solar2_v
2021-02-10T20:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,27.953,,0.0,845.0,874.0,solar2_v
2021-02-10T21:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,27.659,,0.0,875.0,903.0,solar2_v
2021-02-10T22:00:00Z,28.0,28.0,,,0.0,0.0,,,,0.0,0.0,27.654,,0.0,904.0,932.0,solar2_v
2021-02-10T23:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,27.753,,0.0,933.0,962.0,solar2_v
2021-02-11T00:00:00Z,29.0,29.0,,,0.336,0.551,,,,0.0,0.0,28.455,,0.0,963.0,991.0,solar2_v
2021-02-11T01:00:00Z,30.0,30.0,,,0.808,1.41,,,,0.0,0.0,29.76,,0.0,992.0,1021.0,solar2_v
2021-02-11T02:00:00Z,29.0,29.0,,,1.357,1.791,,,,0.0,0.0,33.514,,0.0,1022.0,1050.0,solar2_v
2021-02-11T03:00:00Z,30.0,30.0,,,1.198,1.809,,,,0.0,0.0,33.85,,0.0,1051.0,1080.0,solar2_v
2021-02-11T04:00:00Z,29.0,29.0,,,0.638,1.441,,,,0.0,0.0,33.193,,0.0,1081.0,1109.0,solar2_v
2021-02-11T05:00:00Z,30.0,30.0,,,1.019,1.358,,,,0.0,0.0,32.133,,0.0,1110.0,1139.0,solar2_v
2021-02-11T06:00:00Z,29.0,29.0,,,0.671,1.302,,,,0.0,0.0,31.738,,0.0,1140.0,1168.0,solar2_v
2021-02-11T07:00:00Z,29.0,29.0,,,1.082,1.546,,,,0.0,0.0,32.634,,0.0,1169.0,1197.0,solar2_v
2021-02-11T08:00:00Z,30.0,30.0,,,0.451,0.588,,,,0.0,0.0,31.013,,0.0,1198.0,1227.0,solar2_v
