ts_utc,n_samples,n_out_of_range,solar_v_avg,solar_v_max,solar2_v_avg,solar2_v_max,battery_v_avg,battery_v_min,battery2_v_min,power_w_avg,power_w_max,temp_c_avg,current_a_avg,energy_wh,boot_count_min,boot_count_max,scaled_channels
2020-06-17T12:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.18,,0.0,1693.0,1722.0,solar2_v
2020-06-17T13:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.179,,0.0,1723.0,1751.0,solar2_v
2020-06-17T14:00:00Z,27.0,27.0,,,0.0,0.0,,,,0.0,0.0,24.211,,0.0,1752.0,1780.0,solar2_v
2020-06-17T15:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.214,,0.0,1782.0,1810.0,solar2_v
2020-06-17T16:00:00Z,27.0,27.0,,,0.0,0.0,,,,0.0,0.0,24.181,,0.0,1811.0,1839.0,solar2_v
2020-06-17T17:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.217,,0.0,1840.0,1869.0,solar2_v
2020-06-17T18:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.255,,0.0,1870.0,1898.0,solar2_v
2020-06-17T19:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.224,,0.0,1899.0,1927.0,solar2_v
2020-06-17T20:00:00Z,27.0,27.0,,,0.0,0.0,,,,0.0,0.0,24.215,,0.0,1928.0,1957.0,solar2_v
2020-06-17T21:00:00Z,26.0,26.0,,,0.0,0.0,,,,0.0,0.0,24.242,,0.0,1961.0,1986.0,solar2_v
2020-06-17T22:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.207,,0.0,1987.0,2016.0,solar2_v
2020-06-17T23:00:00Z,29.0,29.0,,,0.133,0.636,,,,0.0,0.0,24.224,,0.0,2017.0,2045.0,solar2_v
2020-06-18T00:00:00Z,30.0,30.0,,,0.697,0.815,,,,0.0,0.0,24.227,,0.0,2046.0,2075.0,solar2_v
2020-06-18T01:00:00Z,29.0,29.0,,,2.059,4.898,,,,0.0,0.0,24.121,,0.0,2076.0,2104.0,solar2_v
2020-06-18T02:00:00Z,30.0,30.0,,,4.824,5.044,,,,0.0,0.0,23.833,,0.0,2105.0,2134.0,solar2_v
2020-06-18T03:00:00Z,29.0,29.0,,,4.976,5.108,,,,0.0,0.0,23.7,,0.0,2135.0,2163.0,solar2_v
2020-06-18T04:00:00Z,27.0,27.0,,,3.566,5.271,,,,0.0,0.0,23.756,,0.0,2164.0,2192.0,solar2_v
2020-06-18T05:00:00Z,30.0,30.0,,,4.012,5.402,,,,0.0,0.0,23.733,,0.0,2193.0,2222.0,solar2_v
2020-06-18T06:00:00Z,29.0,29.0,,,4.07,5.269,,,,0.0,0.0,23.586,,0.0,2223.0,2251.0,solar2_v
2020-06-18T07:00:00Z,30.0,30.0,,,2.357,5.141,,,,0.0,0.0,23.757,,0.0,2252.0,2281.0,solar2_v
2020-06-18T08:00:00Z,29.0,29.0,,,1.052,1.622,,,,0.0,0.0,23.934,,0.0,2282.0,2310.0,solar2_v
2020-06-18T09:00:00Z,30.0,30.0,,,0.717,1.097,,,,0.0,0.0,24.037,,0.0,2311.0,2340.0,solar2_v
2020-06-18T10:00:00Z,28.0,28.0,,,0.174,0.467,,,,0.0,0.0,24.032,,0.0,2341.0,2369.0,solar2_v
2020-06-18T11:00:00Z,27.0,27.0,,,0.0,0.0,,,,0.0,0.0,24.081,,0.0,2370.0,2398.0,solar2_v
2020-06-18T12:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.107,,0.0,2399.0,2428.0,solar2_v
2020-06-18T13:00:00Z,28.0,28.0,,,0.0,0.0,,,,0.0,0.0,24.143,,0.0,2429.0,2457.0,solar2_v
2020-06-18T14:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.117,,0.0,2458.0,2487.0,solar2_v
2020-06-18T15:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.097,,0.0,2488.0,2516.0,solar2_v
2020-06-18T16:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.107,,0.0,2517.0,2546.0,solar2_v
2020-06-18T17:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.148,,0.0,2547.0,2575.0,solar2_v
2020-06-18T18:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.172,,0.0,2576.0,2604.0,solar2_v
2020-06-18T19:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.141,,0.0,2605.0,2633.0,solar2_v
2020-06-18T20:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.163,,0.0,2634.0,2663.0,solar2_v
2020-06-18T21:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.155,,0.0,2664.0,2692.0,solar2_v
2020-06-18T22:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.183,,0.0,2693.0,2722.0,solar2_v
2020-06-18T23:00:00Z,29.0,29.0,,,0.1,0.36,,,,0.0,0.0,24.141,,0.0,2723.0,2751.0,solar2_v
2020-06-19T00:00:00Z,29.0,29.0,,,0.564,0.971,,,,0.0,0.0,24.152,,0.0,2752.0,2780.0,solar2_v
2020-06-19T01:00:00Z,30.0,30.0,,,0.811,1.126,,,,0.0,0.0,24.113,,0.0,2781.0,2810.0,solar2_v
2020-06-19T02:00:00Z,29.0,29.0,,,0.434,0.569,,,,0.0,0.0,24.169,,0.0,2811.0,2839.0,solar2_v
2020-06-19T03:00:00Z,30.0,30.0,,,0.569,0.706,,,,0.0,0.0,24.25,,0.0,2840.0,2869.0,solar2_v
2020-06-19T04:00:00Z,29.0,29.0,,,3.174,5.31,,,,0.0,0.0,24.121,,0.0,2870.0,2898.0,solar2_v
2020-06-19T05:00:00Z,30.0,30.0,,,2.909,5.061,,,,0.0,0.0,23.89,,0.0,2899.0,2928.0,solar2_v
2020-06-19T06:00:00Z,29.0,29.0,,,2.73,4.951,,,,0.0,0.0,23.924,,0.0,2929.0,2957.0,solar2_v
2020-06-19T07:00:00Z,30.0,30.0,,,2.117,3.342,,,,0.0,0.0,24.013,,0.0,2958.0,2987.0,solar2_v
2020-06-19T08:00:00Z,29.0,29.0,,,1.183,1.572,,,,0.0,0.0,24.014,,0.0,2988.0,3016.0,solar2_v
2020-06-19T09:00:00Z,30.0,30.0,,,0.266,0.859,,,,0.0,0.0,24.09,,0.0,3017.0,3046.0,solar2_v
2020-06-19T10:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.103,,0.0,3047.0,3075.0,solar2_v
2020-06-19T11:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.117,,0.0,3076.0,3105.0,solar2_v
2020-06-19T12:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.134,,0.0,3106.0,3134.0,solar2_v
2020-06-19T13:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.123,,0.0,3135.0,3164.0,solar2_v
2020-06-19T14:00:00Z,28.0,28.0,,,0.0,0.0,,,,0.0,0.0,24.154,,0.0,3165.0,3193.0,solar2_v
2020-06-19T15:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.141,,0.0,3194.0,3222.0,solar2_v
2020-06-19T16:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.173,,0.0,3223.0,3252.0,solar2_v
2020-06-19T17:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.176,,0.0,3253.0,3281.0,solar2_v
2020-06-19T18:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.183,,0.0,3282.0,3311.0,solar2_v
2020-06-19T19:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.207,,0.0,3312.0,3340.0,solar2_v
2020-06-19T20:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.22,,0.0,3341.0,3370.0,solar2_v
2020-06-19T21:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.234,,0.0,3371.0,3399.0,solar2_v
2020-06-19T22:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.243,,0.0,3400.0,3429.0,solar2_v
2020-06-19T23:00:00Z,29.0,29.0,,,0.279,0.524,,,,0.0,0.0,24.21,,0.0,3430.0,3458.0,solar2_v
2020-06-20T00:00:00Z,30.0,30.0,,,0.795,1.013,,,,0.0,0.0,24.21,,0.0,3459.0,3488.0,solar2_v
2020-06-20T01:00:00Z,29.0,29.0,,,1.943,4.708,,,,0.0,0.0,24.152,,0.0,3489.0,3517.0,solar2_v
2020-06-20T02:00:00Z,30.0,30.0,,,3.295,5.098,,,,0.0,0.0,23.977,,0.0,3518.0,3547.0,solar2_v
2020-06-20T03:00:00Z,29.0,29.0,,,3.762,5.116,,,,0.0,0.0,23.866,,0.0,3548.0,3576.0,solar2_v
2020-06-20T04:00:00Z,29.0,29.0,,,4.683,5.033,,,,0.0,0.0,23.721,,0.0,3577.0,3605.0,solar2_v
2020-06-20T05:00:00Z,29.0,29.0,,,4.932,4.985,,,,0.0,0.0,23.397,,0.0,3606.0,3635.0,solar2_v
2020-06-20T06:00:00Z,29.0,29.0,,,4.84,4.931,,,,0.0,0.0,23.379,,0.0,3636.0,3664.0,solar2_v
2020-06-20T07:00:00Z,28.0,28.0,,,3.034,4.787,,,,0.0,0.0,23.607,,0.0,3665.0,3694.0,solar2_v
2020-06-20T08:00:00Z,29.0,29.0,,,0.996,2.114,,,,0.0,0.0,23.907,,0.0,3695.0,3723.0,solar2_v
2020-06-20T09:00:00Z,29.0,29.0,,,0.21,0.474,,,,0.0,0.0,24.041,,0.0,3724.0,3752.0,solar2_v
2020-06-20T10:00:00Z,29.0,29.0,,,0.141,0.451,,,,0.0,0.0,24.079,,0.0,3753.0,3782.0,solar2_v
2020-06-20T11:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.066,,0.0,3783.0,3811.0,solar2_v
2020-06-20T12:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,31.79,,0.0,3812.0,3841.0,solar2_v
2020-06-20T13:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,32.924,,0.0,3842.0,3870.0,solar2_v
2020-06-20T14:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,32.813,,0.0,3871.0,3900.0,solar2_v
2020-06-20T15:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,32.697,,0.0,3901.0,3929.0,solar2_v
2020-06-20T16:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,32.145,,0.0,3930.0,3958.0,solar2_v
2020-06-20T17:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,31.627,,0.0,3959.0,3988.0,solar2_v
2020-06-20T18:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,30.872,,0.0,3989.0,4017.0,solar2_v
2020-06-20T19:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,30.057,,0.0,4018.0,4047.0,solar2_v
2020-06-20T20:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,30.272,,0.0,4048.0,4076.0,solar2_v
2020-06-20T21:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,30.143,,0.0,4077.0,4106.0,solar2_v
2020-06-20T22:00:00Z,27.0,27.0,,,0.0,0.0,,,,0.0,0.0,30.052,,0.0,4107.0,4135.0,solar2_v
2020-06-20T23:00:00Z,30.0,30.0,,,0.088,0.477,,,,0.0,0.0,30.31,,0.0,4136.0,4165.0,solar2_v
2020-06-21T00:00:00Z,29.0,29.0,,,0.699,1.133,,,,0.0,0.0,31.352,,0.0,4166.0,4194.0,solar2_v
2020-06-21T01:00:00Z,29.0,29.0,,,2.044,4.503,,,,0.0,0.0,34.497,,0.0,4195.0,4224.0,solar2_v
2020-06-21T02:00:00Z,29.0,29.0,,,3.214,5.308,,,,0.0,0.0,42.914,,0.0,4225.0,4253.0,solar2_v
2020-06-21T03:00:00Z,29.0,29.0,,,3.772,5.11,,,,0.0,0.0,45.138,,0.0,4254.0,4282.0,solar2_v
2020-06-21T04:00:00Z,29.0,29.0,,,3.616,5.221,,,,0.0,0.0,45.141,,0.0,4283.0,4312.0,solar2_v
2020-06-21T05:00:00Z,29.0,29.0,,,0.795,5.22,,,,0.0,0.0,37.759,,0.0,4313.0,4341.0,solar2_v
2020-06-21T06:00:00Z,30.0,30.0,,,0.527,0.608,,,,0.0,0.0,31.613,,0.0,4342.0,4371.0,solar2_v
2020-06-21T07:00:00Z,29.0,29.0,,,0.178,0.513,,,,0.0,0.0,31.434,,0.0,4372.0,4400.0,solar2_v
2020-06-21T08:00:00Z,30.0,30.0,,,0.369,0.749,,,,0.0,0.0,31.587,,0.0,4401.0,4430.0,solar2_v
2020-06-21T09:00:00Z,29.0,29.0,,,0.568,0.788,,,,0.0,0.0,32.321,,0.0,4431.0,4459.0,solar2_v
2020-06-21T10:00:00Z,29.0,29.0,,,0.081,0.419,,,,0.0,0.0,32.562,,0.0,4460.0,4488.0,solar2_v
2020-06-21T11:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,32.09,,0.0,4489.0,4518.0,solar2_v
2020-06-21T12:00:00Z,27.0,27.0,,,0.0,0.0,,,,0.0,0.0,31.152,,0.0,4519.0,4547.0,solar2_v
2020-06-21T13:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,30.74,,0.0,4548.0,4577.0,solar2_v
2020-06-21T14:00:00Z,27.0,27.0,,,0.0,0.0,,,,0.0,0.0,30.6,,0.0,4578.0,4606.0,solar2_v
2020-06-21T15:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,30.35,,0.0,4607.0,4636.0,solar2_v
2020-06-21T16:00:00Z,28.0,28.0,,,0.0,0.0,,,,0.0,0.0,30.321,,0.0,4637.0,4665.0,solar2_v
2020-06-21T17:00:00Z,28.0,28.0,,,0.0,0.0,,,,0.0,0.0,30.371,,0.0,4666.0,4694.0,solar2_v
2020-06-21T18:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,30.176,,0.0,4695.0,4724.0,solar2_v
2020-06-21T19:00:00Z,28.0,28.0,,,0.0,0.0,,,,0.0,0.0,30.039,,0.0,4725.0,4753.0,solar2_v
2020-06-21T20:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,29.877,,0.0,4754.0,4783.0,solar2_v
2020-06-21T21:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,29.81,,0.0,4784.0,4812.0,solar2_v
2020-06-21T22:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,29.663,,0.0,4813.0,4842.0,solar2_v
2020-06-21T23:00:00Z,29.0,29.0,,,0.118,0.524,,,,0.0,0.0,29.99,,0.0,4843.0,4871.0,solar2_v
2020-06-22T00:00:00Z,29.0,29.0,,,0.553,0.734,,,,0.0,0.0,31.09,,0.0,4872.0,4900.0,solar2_v
2020-06-22T01:00:00Z,29.0,29.0,,,1.919,5.016,,,,0.0,0.0,33.876,,0.0,4901.0,4930.0,solar2_v
2020-06-22T02:00:00Z,27.0,27.0,,,3.914,5.244,,,,0.0,0.0,45.263,,0.0,4931.0,4959.0,solar2_v
2020-06-22T03:00:00Z,29.0,29.0,,,4.864,5.126,,,,0.0,0.0,48.834,,0.0,4960.0,4988.0,solar2_v
2020-06-22T04:00:00Z,30.0,30.0,,,4.811,5.197,,,,0.0,0.0,49.903,,0.0,4989.0,5018.0,solar2_v
2020-06-22T05:00:00Z,29.0,29.0,,,4.574,5.161,,,,0.0,0.0,50.879,,0.0,5019.0,5047.0,solar2_v
2020-06-22T06:00:00Z,30.0,30.0,,,4.219,5.353,,,,0.0,0.0,50.637,,0.0,5048.0,5077.0,solar2_v
2020-06-22T07:00:00Z,29.0,29.0,,,3.033,5.016,,,,0.0,0.0,48.834,,0.0,5078.0,5106.0,solar2_v
2020-06-22T08:00:00Z,30.0,30.0,,,0.711,0.941,,,,0.0,0.0,39.547,,0.0,5107.0,5136.0,solar2_v
2020-06-22T09:00:00Z,28.0,28.0,,,0.224,0.713,,,,0.0,0.0,36.079,,0.0,5137.0,5165.0,solar2_v
2020-06-22T10:00:00Z,28.0,28.0,,,0.0,0.0,,,,0.0,0.0,34.207,,0.0,5167.0,5194.0,solar2_v
2020-06-22T11:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,33.197,,0.0,5195.0,5224.0,solar2_v
2020-06-22T12:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,33.072,,0.0,5225.0,5253.0,solar2_v
2020-06-22T13:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,32.807,,0.0,5254.0,5283.0,solar2_v
2020-06-22T14:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,32.552,,0.0,5284.0,5312.0,solar2_v
2020-06-22T15:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,31.92,,0.0,5313.0,5342.0,solar2_v
2020-06-22T16:00:00Z,27.0,27.0,,,0.0,0.0,,,,0.0,0.0,31.756,,0.0,5343.0,5371.0,solar2_v
2020-06-22T17:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,31.47,,0.0,5372.0,5401.0,solar2_v
2020-06-22T18:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,31.503,,0.0,5402.0,5430.0,solar2_v
2020-06-22T19:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,31.314,,0.0,5431.0,5459.0,solar2_v
2020-06-22T20:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,30.723,,0.0,5460.0,5489.0,solar2_v
2020-06-22T21:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,30.934,,0.0,5490.0,5518.0,solar2_v
2020-06-22T22:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,30.637,,0.0,5519.0,5548.0,solar2_v
2020-06-22T23:00:00Z,25.0,25.0,,,0.027,0.341,,,,0.0,0.0,30.932,,0.0,5549.0,5577.0,solar2_v
2020-06-23T00:00:00Z,30.0,30.0,,,0.502,0.656,,,,0.0,0.0,32.273,,0.0,5578.0,5607.0,solar2_v
2020-06-23T01:00:00Z,28.0,28.0,,,2.039,4.949,,,,0.0,0.0,35.161,,0.0,5608.0,5636.0,solar2_v
2020-06-23T02:00:00Z,29.0,29.0,,,4.917,5.028,,,,0.0,0.0,48.438,,0.0,5637.0,5665.0,solar2_v
2020-06-23T03:00:00Z,30.0,30.0,,,4.005,5.407,,,,0.0,0.0,47.97,,0.0,5666.0,5695.0,solar2_v
2020-06-23T04:00:00Z,29.0,29.0,,,3.823,5.343,,,,0.0,0.0,46.662,,0.0,5696.0,5724.0,solar2_v
2020-06-23T05:00:00Z,28.0,28.0,,,4.973,5.079,,,,0.0,0.0,51.239,,0.0,5725.0,5753.0,solar2_v
2020-06-23T06:00:00Z,29.0,29.0,,,4.904,4.99,,,,0.0,0.0,54.807,,0.0,5754.0,5783.0,solar2_v
2020-06-23T07:00:00Z,26.0,26.0,,,3.134,4.861,,,,0.0,0.0,50.342,,0.0,5784.0,5812.0,solar2_v
2020-06-23T08:00:00Z,30.0,30.0,,,1.046,1.392,,,,0.0,0.0,41.26,,0.0,5813.0,5842.0,solar2_v
2020-06-23T09:00:00Z,28.0,28.0,,,0.556,0.851,,,,0.0,0.0,38.225,,0.0,5843.0,5871.0,solar2_v
