ts_utc,n_samples,n_out_of_range,solar_v_avg,solar_v_max,solar2_v_avg,solar2_v_max,battery_v_avg,battery_v_min,battery2_v_min,power_w_avg,power_w_max,temp_c_avg,current_a_avg,energy_wh,scaled_channels
2024-01-13T08:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,23.941,,0.0,solar2_v
2024-01-13T09:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,25.024,,0.0,solar2_v
2024-01-13T10:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,25.57,,0.0,solar2_v
2024-01-13T11:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,26.248,,0.0,solar2_v
2024-01-13T12:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,28.041,,0.0,solar2_v
2024-01-13T13:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,26.945,,0.0,solar2_v
2024-01-13T14:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,27.172,,0.0,solar2_v
2024-01-13T15:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,27.697,,0.0,solar2_v
2024-01-13T16:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,26.347,,0.0,solar2_v
2024-01-13T17:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,27.1,,0.0,solar2_v
2024-01-13T18:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,27.259,,0.0,solar2_v
2024-01-13T19:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,26.528,,0.0,solar2_v
2024-01-13T20:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,27.424,,0.0,solar2_v
2024-01-13T21:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,26.99,,0.0,solar2_v
2024-01-13T22:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,26.841,,0.0,solar2_v
2024-01-13T23:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,27.141,,0.0,solar2_v
2024-01-14T00:00:00Z,28.0,28.0,,,0.0,0.0,,,,0.0,0.0,26.379,,0.0,solar2_v
2024-01-14T01:00:00Z,29.0,29.0,,,0.422,1.243,,,,0.0,0.0,24.703,,0.0,solar2_v
2024-01-14T02:00:00Z,30.0,30.0,,,2.331,4.272,,,,0.0,0.0,24.523,,0.0,solar2_v
2024-01-14T03:00:00Z,29.0,29.0,,,2.216,4.175,,,,0.0,0.0,24.431,,0.0,solar2_v
2024-01-14T04:00:00Z,29.0,29.0,,,1.743,4.262,,,,0.0,0.0,24.583,,0.0,solar2_v
2024-01-14T05:00:00Z,29.0,29.0,,,0.683,1.028,,,,0.0,0.0,24.734,,0.0,solar2_v
2024-01-14T06:00:00Z,29.0,29.0,,,0.582,0.706,,,,0.0,0.0,24.776,,0.0,solar2_v
2024-01-14T07:00:00Z,30.0,30.0,,,0.424,0.708,,,,0.0,0.0,24.753,,0.0,solar2_v
2024-01-14T08:00:00Z,29.0,29.0,,,0.149,0.341,,,,0.0,0.0,24.766,,0.0,solar2_v
2024-01-14T09:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.759,,0.0,solar2_v
2024-01-14T10:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.807,,0.0,solar2_v
2024-01-14T11:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.803,,0.0,solar2_v
2024-01-14T12:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.907,,0.0,solar2_v
2024-01-14T13:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.893,,0.0,solar2_v
2024-01-14T14:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.907,,0.0,solar2_v
2024-01-14T15:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.959,,0.0,solar2_v
2024-01-14T16:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.983,,0.0,solar2_v
2024-01-14T17:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,25.066,,0.0,solar2_v
2024-01-14T18:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,25.057,,0.0,solar2_v
2024-01-14T19:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,25.014,,0.0,solar2_v
2024-01-14T20:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,25.09,,0.0,solar2_v
2024-01-14T21:00:00Z,20.0,20.0,,,0.0,0.0,,,,0.0,0.0,24.94,,0.0,solar2_v
2024-01-14T22:00:00Z,7.0,7.0,,,0.0,0.0,,,,0.0,0.0,24.886,,0.0,solar2_v
2024-01-14T23:00:00Z,17.0,17.0,,,0.0,0.0,,,,0.0,0.0,24.876,,0.0,solar2_v
2024-01-15T00:00:00Z,29.0,29.0,,,0.037,0.392,,,,0.0,0.0,24.855,,0.0,solar2_v
2024-01-15T01:00:00Z,29.0,29.0,,,0.639,1.441,,,,0.0,0.0,24.793,,0.0,solar2_v
2024-01-15T02:00:00Z,30.0,30.0,,,0.707,1.054,,,,0.0,0.0,24.767,,0.0,solar2_v
2024-01-15T03:00:00Z,29.0,29.0,,,0.874,2.743,,,,0.0,0.0,24.779,,0.0,solar2_v
2024-01-15T04:00:00Z,29.0,29.0,,,2.375,4.624,,,,0.0,0.0,24.607,,0.0,solar2_v
2024-01-15T05:00:00Z,29.0,29.0,,,1.082,4.511,,,,0.0,0.0,24.517,,0.0,solar2_v
2024-01-15T06:00:00Z,29.0,29.0,,,0.552,0.631,,,,0.0,0.0,24.721,,0.0,solar2_v
2024-01-15T07:00:00Z,30.0,30.0,,,0.349,0.633,,,,0.0,0.0,24.747,,0.0,solar2_v
2024-01-15T08:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.817,,0.0,solar2_v
2024-01-15T09:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,25.052,,0.0,solar2_v
2024-01-15T10:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.972,,0.0,solar2_v
2024-01-15T11:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.776,,0.0,solar2_v
2024-01-15T12:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,25.323,,0.0,solar2_v
2024-01-15T13:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,25.197,,0.0,solar2_v
2024-01-15T14:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.838,,0.0,solar2_v
2024-01-15T15:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,25.107,,0.0,solar2_v
2024-01-15T16:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,25.379,,0.0,solar2_v
2024-01-15T17:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,25.021,,0.0,solar2_v
2024-01-15T18:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,25.323,,0.0,solar2_v
2024-01-15T19:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,25.138,,0.0,solar2_v
2024-01-15T20:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.934,,0.0,solar2_v
2024-01-15T21:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.834,,0.0,solar2_v
2024-01-15T22:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.972,,0.0,solar2_v
2024-01-15T23:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.923,,0.0,solar2_v
2024-01-16T00:00:00Z,28.0,28.0,,,0.306,2.94,,,,0.0,0.0,25.057,,0.0,solar2_v
2024-01-16T01:00:00Z,29.0,29.0,,,3.823,4.36,,,,0.0,0.0,24.466,,0.0,solar2_v
2024-01-16T02:00:00Z,29.0,29.0,,,4.263,4.667,,,,0.0,0.0,24.3,,0.0,solar2_v
2024-01-16T03:00:00Z,29.0,29.0,,,2.375,4.674,,,,0.0,0.0,24.469,,0.0,solar2_v
2024-01-16T04:00:00Z,30.0,30.0,,,2.381,2.771,,,,0.0,0.0,24.59,,0.0,solar2_v
2024-01-16T05:00:00Z,29.0,29.0,,,2.471,2.817,,,,0.0,0.0,24.597,,0.0,solar2_v
2024-01-16T06:00:00Z,28.0,28.0,,,2.292,2.883,,,,0.0,0.0,24.557,,0.0,solar2_v
2024-01-16T07:00:00Z,29.0,29.0,,,2.279,2.783,,,,0.0,0.0,24.548,,0.0,solar2_v
2024-01-16T08:00:00Z,29.0,29.0,,,1.61,2.105,,,,0.0,0.0,24.555,,0.0,solar2_v
2024-01-16T09:00:00Z,29.0,29.0,,,0.47,0.889,,,,0.0,0.0,24.638,,0.0,solar2_v
2024-01-16T10:00:00Z,30.0,30.0,,,0.011,0.319,,,,0.0,0.0,24.727,,0.0,solar2_v
2024-01-16T11:00:00Z,24.0,24.0,,,0.0,0.0,,,,0.0,0.0,24.742,,0.0,solar2_v
2024-01-16T12:00:00Z,27.0,27.0,,,0.0,0.0,,,,0.0,0.0,24.767,,0.0,solar2_v
2024-01-16T13:00:00Z,27.0,27.0,,,0.0,0.0,,,,0.0,0.0,24.737,,0.0,solar2_v
2024-01-16T14:00:00Z,28.0,28.0,,,0.0,0.0,,,,0.0,0.0,24.714,,0.0,solar2_v
2024-01-16T15:00:00Z,28.0,28.0,,,0.0,0.0,,,,0.0,0.0,24.746,,0.0,solar2_v
2024-01-16T16:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.772,,0.0,solar2_v
2024-01-16T17:00:00Z,27.0,27.0,,,0.0,0.0,,,,0.0,0.0,24.748,,0.0,solar2_v
2024-01-16T18:00:00Z,26.0,26.0,,,0.0,0.0,,,,0.0,0.0,24.765,,0.0,solar2_v
2024-01-16T19:00:00Z,28.0,28.0,,,0.0,0.0,,,,0.0,0.0,24.771,,0.0,solar2_v
2024-01-16T20:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.783,,0.0,solar2_v
2024-01-16T21:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.766,,0.0,solar2_v
2024-01-16T22:00:00Z,27.0,27.0,,,0.0,0.0,,,,0.0,0.0,24.807,,0.0,solar2_v
2024-01-16T23:00:00Z,29.0,29.0,,,0.089,0.419,,,,0.0,0.0,24.793,,0.0,solar2_v
2024-01-17T00:00:00Z,29.0,29.0,,,1.757,3.099,,,,0.0,0.0,24.71,,0.0,solar2_v
2024-01-17T01:00:00Z,29.0,29.0,,,3.383,4.511,,,,0.0,0.0,24.283,,0.0,solar2_v
2024-01-17T02:00:00Z,29.0,29.0,,,4.58,4.787,,,,0.0,0.0,24.166,,0.0,solar2_v
2024-01-17T03:00:00Z,29.0,29.0,,,2.185,4.688,,,,0.0,0.0,24.455,,0.0,solar2_v
2024-01-17T04:00:00Z,28.0,28.0,,,2.044,2.163,,,,0.0,0.0,24.575,,0.0,solar2_v
2024-01-17T05:00:00Z,27.0,27.0,,,2.056,2.199,,,,0.0,0.0,24.533,,0.0,solar2_v
2024-01-17T06:00:00Z,27.0,27.0,,,2.017,2.556,,,,0.0,0.0,24.537,,0.0,solar2_v
2024-01-17T07:00:00Z,27.0,27.0,,,1.501,1.697,,,,0.0,0.0,24.53,,0.0,solar2_v
2024-01-17T08:00:00Z,29.0,29.0,,,1.01,1.374,,,,0.0,0.0,24.603,,0.0,solar2_v
2024-01-17T09:00:00Z,28.0,28.0,,,0.619,0.82,,,,0.0,0.0,24.586,,0.0,solar2_v
2024-01-17T10:00:00Z,29.0,29.0,,,0.037,0.377,,,,0.0,0.0,24.672,,0.0,solar2_v
2024-01-17T11:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.714,,0.0,solar2_v
2024-01-17T12:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.717,,0.0,solar2_v
2024-01-17T13:00:00Z,26.0,26.0,,,0.0,0.0,,,,0.0,0.0,24.719,,0.0,solar2_v
2024-01-17T14:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.727,,0.0,solar2_v
2024-01-17T15:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.631,,0.0,solar2_v
2024-01-17T16:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.714,,0.0,solar2_v
2024-01-17T17:00:00Z,28.0,28.0,,,0.0,0.0,,,,0.0,0.0,24.736,,0.0,solar2_v
2024-01-17T18:00:00Z,22.0,22.0,,,0.0,0.0,,,,0.0,0.0,24.718,,0.0,solar2_v
2024-01-17T19:00:00Z,22.0,22.0,,,0.0,0.0,,,,0.0,0.0,24.759,,0.0,solar2_v
2024-01-17T20:00:00Z,9.0,9.0,,,0.0,0.0,,,,0.0,0.0,24.7,,0.0,solar2_v
2024-01-17T21:00:00Z,5.0,5.0,,,0.0,0.0,,,,0.0,0.0,24.8,,0.0,solar2_v
2024-01-17T22:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.759,,0.0,solar2_v
2024-01-17T23:00:00Z,29.0,29.0,,,0.097,0.5,,,,0.0,0.0,24.776,,0.0,solar2_v
2024-01-18T00:00:00Z,29.0,29.0,,,1.657,2.824,,,,0.0,0.0,24.686,,0.0,solar2_v
2024-01-18T01:00:00Z,29.0,29.0,,,3.844,4.377,,,,0.0,0.0,24.521,,0.0,solar2_v
2024-01-18T02:00:00Z,29.0,29.0,,,4.429,4.634,,,,0.0,0.0,24.241,,0.0,solar2_v
2024-01-18T03:00:00Z,28.0,28.0,,,2.728,4.569,,,,0.0,0.0,24.361,,0.0,solar2_v
2024-01-18T04:00:00Z,30.0,30.0,,,2.709,2.953,,,,0.0,0.0,24.533,,0.0,solar2_v
2024-01-18T05:00:00Z,28.0,28.0,,,2.33,2.888,,,,0.0,0.0,24.525,,0.0,solar2_v
2024-01-18T06:00:00Z,29.0,29.0,,,2.28,2.484,,,,0.0,0.0,24.51,,0.0,solar2_v
2024-01-18T07:00:00Z,29.0,29.0,,,1.8,2.43,,,,0.0,0.0,24.541,,0.0,solar2_v
2024-01-18T08:00:00Z,27.0,27.0,,,1.218,1.895,,,,0.0,0.0,24.559,,0.0,solar2_v
2024-01-18T09:00:00Z,29.0,29.0,,,0.587,0.788,,,,0.0,0.0,24.397,,0.0,solar2_v
2024-01-18T10:00:00Z,29.0,29.0,,,0.055,0.431,,,,0.0,0.0,24.738,,0.0,solar2_v
2024-01-18T11:00:00Z,28.0,28.0,,,0.0,0.0,,,,0.0,0.0,24.761,,0.0,solar2_v
2024-01-18T12:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.74,,0.0,solar2_v
2024-01-18T13:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.748,,0.0,solar2_v
2024-01-18T14:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.776,,0.0,solar2_v
2024-01-18T15:00:00Z,27.0,27.0,,,0.0,0.0,,,,0.0,0.0,24.778,,0.0,solar2_v
2024-01-18T16:00:00Z,25.0,25.0,,,0.0,0.0,,,,0.0,0.0,24.776,,0.0,solar2_v
2024-01-18T17:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.766,,0.0,solar2_v
2024-01-18T18:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.797,,0.0,solar2_v
2024-01-18T19:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.81,,0.0,solar2_v
2024-01-18T20:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.786,,0.0,solar2_v
2024-01-18T21:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.773,,0.0,solar2_v
2024-01-18T22:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.824,,0.0,solar2_v
2024-01-18T23:00:00Z,29.0,29.0,,,0.107,0.459,,,,0.0,0.0,24.859,,0.0,solar2_v
2024-01-19T00:00:00Z,29.0,29.0,,,1.014,1.697,,,,0.0,0.0,24.741,,0.0,solar2_v
2024-01-19T01:00:00Z,29.0,29.0,,,2.953,4.141,,,,0.0,0.0,24.666,,0.0,solar2_v
2024-01-19T02:00:00Z,27.0,27.0,,,3.694,4.592,,,,0.0,0.0,24.426,,0.0,solar2_v
2024-01-19T03:00:00Z,29.0,29.0,,,2.519,4.603,,,,0.0,0.0,24.455,,0.0,solar2_v
2024-01-19T04:00:00Z,27.0,27.0,,,2.692,3.396,,,,0.0,0.0,24.574,,0.0,solar2_v
2024-01-19T05:00:00Z,29.0,29.0,,,2.664,3.242,,,,0.0,0.0,24.555,,0.0,solar2_v
2024-01-19T06:00:00Z,30.0,30.0,,,2.264,2.55,,,,0.0,0.0,24.543,,0.0,solar2_v
2024-01-19T07:00:00Z,29.0,29.0,,,1.795,2.451,,,,0.0,0.0,24.534,,0.0,solar2_v
2024-01-19T08:00:00Z,29.0,29.0,,,1.015,1.376,,,,0.0,0.0,24.631,,0.0,solar2_v
2024-01-19T09:00:00Z,29.0,29.0,,,0.561,0.877,,,,0.0,0.0,24.638,,0.0,solar2_v
2024-01-19T10:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.71,,0.0,solar2_v
2024-01-19T11:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.759,,0.0,solar2_v
2024-01-19T12:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.748,,0.0,solar2_v
2024-01-19T13:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.75,,0.0,solar2_v
2024-01-19T14:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.838,,0.0,solar2_v
2024-01-19T15:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.786,,0.0,solar2_v
2024-01-19T16:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.814,,0.0,solar2_v
2024-01-19T17:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.834,,0.0,solar2_v
2024-01-19T18:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.828,,0.0,solar2_v
2024-01-19T19:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.823,,0.0,solar2_v
2024-01-19T20:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.779,,0.0,solar2_v
2024-01-19T21:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.817,,0.0,solar2_v
2024-01-19T22:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.852,,0.0,solar2_v
2024-01-19T23:00:00Z,29.0,29.0,,,0.084,0.48,,,,0.0,0.0,24.866,,0.0,solar2_v
2024-01-20T00:00:00Z,29.0,29.0,,,1.068,1.856,,,,0.0,0.0,24.821,,0.0,solar2_v
2024-01-20T01:00:00Z,30.0,30.0,,,2.677,3.985,,,,0.0,0.0,24.707,,0.0,solar2_v
2024-01-20T02:00:00Z,29.0,29.0,,,4.16,4.641,,,,0.0,0.0,24.538,,0.0,solar2_v
2024-01-20T03:00:00Z,29.0,29.0,,,2.701,3.322,,,,0.0,0.0,24.559,,0.0,solar2_v
2024-01-20T04:00:00Z,29.0,29.0,,,2.907,3.572,,,,0.0,0.0,24.614,,0.0,solar2_v
2024-01-20T05:00:00Z,29.0,29.0,,,2.648,3.288,,,,0.0,0.0,24.607,,0.0,solar2_v
2024-01-20T06:00:00Z,27.0,27.0,,,2.252,2.998,,,,0.0,0.0,24.604,,0.0,solar2_v
2024-01-20T07:00:00Z,30.0,30.0,,,2.296,3.052,,,,0.0,0.0,24.573,,0.0,solar2_v
2024-01-20T08:00:00Z,25.0,25.0,,,1.468,1.746,,,,0.0,0.0,24.656,,0.0,solar2_v
2024-01-20T09:00:00Z,29.0,29.0,,,0.853,1.226,,,,0.0,0.0,24.659,,0.0,solar2_v
2024-01-20T10:00:00Z,29.0,29.0,,,0.075,0.487,,,,0.0,0.0,24.772,,0.0,solar2_v
2024-01-20T11:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.772,,0.0,solar2_v
2024-01-20T12:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.787,,0.0,solar2_v
2024-01-20T13:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.783,,0.0,solar2_v
2024-01-20T14:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.545,,0.0,solar2_v
2024-01-20T15:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.024,,0.0,solar2_v
2024-01-20T16:00:00Z,27.0,27.0,,,0.0,0.0,,,,0.0,0.0,23.37,,0.0,solar2_v
2024-01-20T17:00:00Z,23.0,23.0,,,0.0,0.0,,,,0.0,0.0,22.304,,0.0,solar2_v
2024-01-20T18:00:00Z,3.0,3.0,,,0.0,0.0,,,,0.0,0.0,20.233,,0.0,solar2_v
2024-01-28T13:00:00Z,16.0,16.0,,,0.0,0.0,,,,0.0,0.0,21.481,,0.0,solar2_v
2024-01-28T14:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,22.072,,0.0,solar2_v
2024-01-28T15:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,22.49,,0.0,solar2_v
2024-01-28T16:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,21.462,,0.0,solar2_v
2024-01-28T17:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,20.259,,0.0,solar2_v
2024-01-28T18:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,24.259,,0.0,solar2_v
2024-01-28T19:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,22.933,,0.0,solar2_v
2024-01-28T20:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,22.872,,0.0,solar2_v
2024-01-28T21:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,22.548,,0.0,solar2_v
2024-01-28T22:00:00Z,26.0,26.0,,,0.0,0.0,,,,0.0,0.0,21.996,,0.0,solar2_v
2024-01-28T23:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,22.183,,0.0,solar2_v
2024-01-29T00:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,22.8,,0.0,solar2_v
2024-01-29T01:00:00Z,23.0,23.0,,,0.0,0.0,,,,0.0,0.0,23.27,,0.0,solar2_v
2024-01-29T02:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,22.593,,0.0,solar2_v
2024-01-29T03:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,22.817,,0.0,solar2_v
2024-01-29T04:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,22.369,,0.0,solar2_v
2024-01-29T05:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,22.334,,0.0,solar2_v
2024-01-29T06:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,24.363,,0.0,solar2_v
2024-01-29T07:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,22.534,,0.0,solar2_v
2024-01-29T08:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,21.738,,0.0,solar2_v
2024-01-29T09:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,22.928,,0.0,solar2_v
2024-01-29T10:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,22.286,,0.0,solar2_v
2024-01-29T11:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,23.88,,0.0,solar2_v
2024-01-29T12:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,22.228,,0.0,solar2_v
2024-01-29T13:00:00Z,28.0,28.0,,,0.0,0.0,,,,0.0,0.0,25.671,,0.0,solar2_v
2024-01-29T14:00:00Z,28.0,28.0,,,0.0,0.0,,,,0.0,0.0,22.043,,0.0,solar2_v
2024-01-29T15:00:00Z,29.0,29.0,,,0.0,0.0,,,,0.0,0.0,23.424,,0.0,solar2_v
2024-01-29T16:00:00Z,28.0,28.0,,,0.0,0.0,,,,0.0,0.0,23.125,,0.0,solar2_v
2024-01-29T17:00:00Z,30.0,30.0,,,0.0,0.0,,,,0.0,0.0,22.517,,0.0,solar2_v
